date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-12-20T04:25:00Z,-5.8,0,-200.1,583.41,5805.64,3.83,NA,0.17,44.38,1.4,74,348.6,0,0,17.22,14,39.92,436.95,0.01,NA,0.01,2.23,1016.91,135.94
2024-12-20T04:30:00Z,-110.19,0,-306.6,749.54,5817.41,3.87,NA,0.04,43.9,0.17,74.4,345.41,0,0,17.2,21.46,50.28,437.78,0.01,NA,0,2.2,1099.03,114.12
2024-12-20T04:35:00Z,-15.01,0,-253.9,656.98,5826.74,3.86,NA,0.12,43.72,1.02,74.26,339.58,0,1.92,17.22,17.79,44.61,438.39,0.01,NA,0.01,2.19,1045.45,114.18
2024-12-20T04:40:00Z,-3.56,0,-270,685.72,5820.98,3.87,NA,0.01,43.76,0.21,74.14,334.4,0,3.85,17.23,18.93,46.19,437.92,0.01,NA,0,2.2,1053.86,136.27
2024-12-20T04:45:00Z,-31.84,0,-250,751.44,5792.31,3.85,NA,0.15,44.63,0,74.11,317.81,0,5.77,17.25,17.57,50.07,435.79,0.01,NA,0.01,2.24,1084.77,117.91
2024-12-20T04:50:00Z,-37.65,0,-233.3,754.77,5802.69,3.88,NA,0.17,43.87,0.45,74.35,319.72,0.42,7.69,17.27,16.39,50.24,436.69,0.01,NA,0.01,2.2,1085.23,117.07
2024-12-20T04:55:00Z,-16.36,0,-187.2,683.38,5753.72,4.2,NA,0.01,43.45,0,74.23,299.63,1.68,9.62,17.28,13.19,45.3,433.2,0.01,NA,0,2.18,1058.59,114
2024-12-20T05:00:00Z,-3.88,0,-159.7,618.48,5760.84,3.85,NA,0.12,43.88,0.27,74.21,311.52,5.06,11.54,17.3,11.23,41.87,433.82,0.01,NA,0.01,2.2,1031.47,114.98
2024-12-20T05:05:00Z,-3.36,0,-175.4,705.83,5759.58,3.82,NA,0.15,43.74,0.34,73.79,309.9,15.23,37.4,17.43,12.32,46.79,433.8,0.01,NA,0.01,2.19,1053.44,130.76
2024-12-20T05:10:00Z,-7.66,0,-138.3,717.11,5731.38,3.83,NA,0.12,43.57,0.2,74.11,307.79,30.4,63.26,17.57,9.69,47.14,431.81,0.01,NA,0.01,2.19,1049.32,130.71
2024-12-20T05:15:00Z,-3.31,0,-177.5,771.35,5728.76,4.16,NA,0.01,44.07,0.4,74.11,306.3,52.15,89.13,17.7,12.4,50.46,431.7,0.01,NA,0,2.21,1059.27,133.45
2024-12-20T05:20:00Z,-6.02,0,-169.3,796.93,5686.97,4.11,NA,0.14,43.63,0,74.05,307.02,99.03,114.99,17.83,11.73,51.81,428.63,0.01,NA,0.01,2.19,1054.75,116.99
2024-12-20T05:25:00Z,-6.03,0,-145.1,736.88,5671.39,4.2,NA,0.12,44.06,0,74.29,305.33,165.2,140.85,17.97,9.95,47.46,427.46,0.01,NA,0.01,2.21,1016.13,114.19
2024-12-20T05:30:00Z,-3.4,0,-122.2,637.97,5668.97,4.11,NA,0.04,44.24,0.07,73.88,311.3,252.95,166.71,18.1,8.26,41.72,427.27,0.01,NA,0,2.22,964.74,98.46
2024-12-20T05:35:00Z,-3.68,0,-128.6,547.86,5570.61,4.1,NA,0.01,43.96,89.8,74.11,312.62,364.67,224.29,18.13,8.41,35.81,420.07,0.01,NA,0,2.21,898.78,96.73
2024-12-20T05:40:00Z,-5.6,0,-154.8,600.02,5484.57,4.11,NA,0.15,44.04,36.13,74.37,303.51,492.71,281.88,18.17,10,39.16,413.78,0.01,NA,0.01,2.21,896.16,74.94
2024-12-20T05:45:00Z,-8.16,0,-145.7,559.36,5310.76,3.77,NA,0.14,44.29,0,74.23,298.36,654.56,339.46,18.2,9.19,36.36,400.66,0.01,NA,0.01,2.22,858.37,57.01
2024-12-20T05:50:00Z,-5.77,0,-160.5,524.39,5182.34,4.11,NA,0.01,40.91,26.27,73.84,301.08,813.33,397.04,18.23,9.79,34.09,390.83,0.01,NA,0,2.05,814.29,57.01
2024-12-20T05:55:00Z,-13.78,0,-152.1,484.13,5066.69,4.11,NA,0.01,43.97,0,74.14,291.08,996.54,454.62,18.27,9.02,31.28,381.96,0.01,NA,0,2.21,776.48,53.17
2024-12-20T06:00:00Z,-20.3,0,-245.7,543.29,4875.14,4.11,NA,0.12,44.22,0,74.23,290.17,1171.65,512.2,18.3,14.06,34.81,367.56,0.01,NA,0.01,2.22,760.48,10.13
2024-12-20T06:05:00Z,-14.11,0,-206.6,478.51,4696.69,3.76,NA,0.12,41.35,36.59,74.46,271.45,1360.29,599.86,18.35,11.35,29.98,354.31,0.01,NA,0.01,2.08,704.78,10.03
2024-12-20T06:10:00Z,-7.53,0,-314.9,456.26,4670.3,3.77,NA,0.01,36.86,92.17,74.2,277.07,1504.06,687.52,18.4,16.73,28.99,352.04,0.01,NA,0,1.85,669.05,41.93
2024-12-20T06:15:00Z,-6.89,0,-373.8,472.33,4551.89,3.77,NA,0.12,39.29,40.54,73.96,268.56,1738.42,775.17,18.45,19.2,30.15,343,0.01,NA,0.01,1.97,643.39,9.74
2024-12-20T06:20:00Z,-5.96,0,-330.8,424.89,4508.67,3.75,NA,0.01,37.28,51.68,74.05,240.73,1756.05,862.83,18.5,16.92,27.1,339.52,0.01,NA,0,1.87,622.87,9.8
2024-12-20T06:25:00Z,-12.09,0,-306.9,354.05,4387.26,3.77,NA,0.01,35.85,0.26,74.26,193.95,2084.17,950.49,18.55,15.03,22.24,330.23,0.01,NA,0,1.8,576.87,0
2024-12-20T06:30:00Z,-9,0,-252.4,210.29,4285.6,3.69,NA,0.08,35.88,0.35,74.29,217.81,2181.55,1038.15,18.6,12.03,13.1,322.43,0.01,NA,0.01,1.8,529.99,-9.5
2024-12-20T06:35:00Z,-8.72,0,-317.1,115.02,4191.85,4.07,NA,0.13,35.93,1.44,74.02,218.37,2342.34,1146.77,18.73,14.64,7,315.36,0.01,NA,0.01,1.8,490.44,-17.93
2024-12-20T06:40:00Z,-23.47,0,-337.1,216.83,4084.42,4.09,NA,0.12,35.91,1.14,74.64,220.45,2382.42,1255.4,18.87,15.31,13.04,307.29,0.01,NA,0.01,1.8,492.17,-11.26
2024-12-20T06:45:00Z,-17.51,0,-317.1,106.1,3951.9,4.08,NA,0.01,34.27,0.07,74.19,222.32,2626.27,1364.02,19,13.72,6.31,297.32,0.01,NA,0,1.72,446.6,42.26
2024-12-20T06:50:00Z,-30.12,0,-176.84,0,3878.83,3.73,NA,0.01,32.88,0,74.16,201.87,2635.81,1472.65,19.13,7.6,0,291.76,0.01,NA,0,1.65,423.81,-0.01
2024-12-20T06:55:00Z,-8.58,0,-426.39,0,3851.39,4.11,NA,0.08,32.88,1.11,74.29,186.36,2750.51,1581.27,19.27,17.98,0,289.42,0.01,NA,0.01,1.65,407.26,-0.01
2024-12-20T07:00:00Z,-7.28,0,-380.05,0,3783.93,4.2,NA,0.14,32.99,5.74,74.43,179.41,2893.53,1689.9,19.4,15.57,0,284.17,0.01,NA,0.01,1.66,391.85,34.18
2024-12-20T07:05:00Z,-12.17,0,-425.93,0,3725.5,4.09,NA,0.04,32.91,0,74.32,165.75,2906.31,1811.05,19.5,17.35,0,279.81,0.01,NA,0,1.65,382.71,54.34
2024-12-20T07:10:00Z,-5.79,0,-662.85,0,3781.22,4.19,NA,0.12,32.92,4.53,131.77,162.04,3064.49,1932.19,19.6,26.36,0,283.93,0.01,NA,0.01,1.65,368.38,54.33
2024-12-20T07:15:00Z,-69.79,0,-786.71,55.7,3718.08,4.11,NA,0.14,32.92,0,176.69,151.87,3145.96,2053.34,19.7,30.56,2.57,279.22,0.01,NA,0.01,1.65,362.55,35.88
2024-12-20T07:20:00Z,-10.58,0,-900.92,0,3674.77,3.85,NA,0.14,32.95,0,201,145.15,3183.85,2174.49,19.8,34.52,0,275.81,0.01,NA,0.01,1.65,342.82,35.88
2024-12-20T07:25:00Z,-5.23,0,-1034.02,0,3727.24,3.83,NA,0.12,32.97,5.07,229.26,133.66,3217.84,2295.64,19.9,39.56,0,279.59,0.01,NA,0.01,1.65,337,44.3
2024-12-20T07:30:00Z,-41.94,0,-1032.9,16,3653.29,3.86,NA,0.12,32.93,0,244.83,106.38,3237.94,2416.79,20,39.12,0.72,274.07,0.01,NA,0.01,1.65,330.97,40.15
2024-12-20T07:35:00Z,-23.92,0,-1193.55,8.7,3683.8,4.2,NA,0.08,32.94,0,272.4,100.44,3276.23,2523.67,20.25,45.01,0.39,276.32,0.01,NA,0.01,1.65,323.09,44
2024-12-20T07:40:00Z,-34.38,0,-1091.83,0,3561.1,4.18,NA,0.14,32.95,0.08,298.57,86.42,3305.78,2630.55,20.5,40.28,0,267.3,0.01,NA,0.01,1.65,312.08,45.18
2024-12-20T07:45:00Z,-21.9,0,-1110.99,0,3484,4.18,NA,0.01,32.92,0.14,326.18,82.49,3307.66,2737.44,20.75,40.42,0,261.67,0.01,NA,0,1.65,302.53,55.2
2024-12-20T07:50:00Z,-21.54,0,-1206.1,30.6,3423.25,4.08,NA,0.18,32.94,0,354.24,70.88,3273.97,2844.32,21,43.6,1.31,257.2,0.01,NA,0.01,1.65,297.18,35.75
2024-12-20T07:55:00Z,-34.71,-94.9,-1104.17,19.1,3381.28,4.07,NA,0.08,32.86,0.23,372.66,67.01,3272.53,2951.2,21.25,39.08,0.82,254.1,0.01,NA,0.01,1.65,295.62,56.79
2024-12-20T08:00:00Z,-7.36,-189.7,-1004.7,192.4,3354.45,4.08,NA,0.12,32.94,0.03,226.55,59.07,3210.49,3058.08,21.5,36.01,8.22,252.05,0.01,NA,0.01,1.65,317.04,35.88
2024-12-20T08:05:00Z,-5.96,-191.6,-923.53,61.6,3386.44,4.07,NA,0.12,34.95,0.33,181.68,52.87,3208.7,3150.01,21.58,33.51,2.62,254.46,0.01,NA,0.01,1.75,306.02,56.9
2024-12-20T08:10:00Z,-5.42,-191.8,-902.74,150,3344.22,4.2,NA,0.12,34.82,0.46,81.06,42.76,3200.37,3241.94,21.67,33.11,6.36,251.32,0.01,NA,0.01,1.75,312.19,46.59
2024-12-20T08:15:00Z,-40.23,-272.45,-771.93,133.5,3320.32,4.1,NA,0.15,33.92,1.29,74.53,34.59,3196.02,3333.87,21.75,27.96,5.7,249.57,0.01,NA,0.01,1.7,313,47.43
2024-12-20T08:20:00Z,-32.26,-369.88,-678.24,178.3,3315.88,4.09,NA,0.12,33.91,1.49,74.16,23.47,3099.33,3425.79,21.83,24.58,7.57,249.22,0.01,NA,0.01,1.7,321.95,47.09
2024-12-20T08:25:00Z,-30.69,-466.36,-537.2,194.5,3359.7,4.07,NA,0.12,33.92,3.68,74.45,23.25,3017.81,3517.72,21.92,19.55,8.27,252.44,0.01,NA,0.01,1.7,330.97,35.95
2024-12-20T08:30:00Z,-31.34,-471.46,-496.29,110.8,3310.87,4.09,NA,0.12,33.99,0.18,74.3,27,2997.97,3609.65,22,17.97,4.7,248.84,0.01,NA,0.01,1.71,318.22,-21.09
2024-12-20T08:35:00Z,-29.87,-473.26,-479.08,50.3,3326.33,4.07,NA,0.12,32.89,3.87,74.36,25.03,3001.67,3682.14,22.2,17.37,2.15,250,0.01,NA,0.01,1.65,311.2,46.34
2024-12-20T08:40:00Z,-30.7,-617.19,-522.73,110.3,3295.76,4.15,NA,0.12,32.98,0.54,74.04,23.36,3008.73,3754.64,22.4,18.47,4.65,247.69,0.01,NA,0.01,1.66,317.12,-0.01
2024-12-20T08:45:00Z,-54.53,-708.45,-315.9,92.3,3262.56,4.19,NA,0.12,32.01,0,74.18,23.49,3037.92,3827.13,22.6,10.91,3.88,245.11,0.01,NA,0.01,1.61,316.43,-0.01
2024-12-20T08:50:00Z,-34.66,-709.85,-213,0,3221.13,4.1,NA,0.04,31.94,0,74.17,23.59,2957.09,3899.62,22.8,7.39,0,241.98,0.01,NA,0,1.6,306.29,-11.56
2024-12-20T08:55:00Z,-38.72,-712.15,-164.88,0,3184.41,4.1,NA,0.12,31.95,0.34,74.32,23.04,2872.78,3972.12,23,5.75,0,239.19,0.01,NA,0.01,1.6,305.03,-20.44
2024-12-20T09:00:00Z,-30.59,-710.75,-134.24,0,3157.18,4.08,NA,0.08,31.94,0.02,74.38,26.56,2858.5,4044.61,23.2,4.67,0,237.15,0.01,NA,0.01,1.6,301.36,-20.47
2024-12-20T09:05:00Z,-31.15,-708.85,-162.23,0,3087.14,4.07,NA,0.12,31.94,0.03,74.12,30.37,2872.91,4118.24,23.27,5.56,0,231.97,0.01,NA,0.01,1.6,293.7,-20.5
2024-12-20T09:10:00Z,-72.77,-706.46,-201.53,0,3061.41,3.81,NA,0.12,31.95,3.51,74.29,37.52,2984.22,4191.88,23.33,6.76,0,230.02,0.01,NA,0.01,1.6,286.84,-0.01
2024-12-20T09:15:00Z,-90.1,-705.56,-19.5,23.33,2983.99,3.73,NA,0.12,31.9,0.64,74.23,38.61,2933.44,4265.51,23.4,0.65,1.24,224.3,0.01,NA,0.01,1.6,286.31,-0.01
2024-12-20T09:20:00Z,-101.24,-708.25,-29.2,25.3,2900,3.75,NA,0.27,32.01,0,74.26,41.24,2930.11,4339.14,23.47,0.96,1.07,218.13,0.01,NA,0.02,1.61,279,-15.28
2024-12-20T09:25:00Z,-75.09,-705.31,-121.2,0,2888.23,3.66,NA,0.29,31.96,29.09,74.21,43.2,2952.41,4412.77,23.53,3.94,0,217.22,0.01,NA,0.02,1.6,270.5,-0.48
2024-12-20T09:30:00Z,-100.54,-708.95,-140.18,0,2771.17,3.66,NA,0.3,30.99,45.36,74.06,40.42,2953.99,4486.4,23.6,4.44,0,208.5,0.01,NA,0.02,1.56,260.95,-20.64
2024-12-20T09:35:00Z,-85.03,-706.26,-142.39,0,2772.12,3.64,NA,0.08,30.94,51.26,73.95,46.98,2958.47,4533.84,23.78,4.5,0,208.53,0.01,NA,0.01,1.55,258.68,-20.91
2024-12-20T09:40:00Z,-61.39,-664.55,-86.65,0,2705.79,3.72,NA,0.12,30.9,50.16,74.35,44.67,2928.76,4581.28,23.97,2.73,0,203.69,0.01,NA,0.01,1.55,252.97,-15.32
2024-12-20T09:45:00Z,-64.03,-662.96,-98.2,5.09,2702.56,3.75,NA,0.12,28.93,50.15,74.5,45.17,2914.96,4628.72,24.15,3.11,0.28,203.58,0.01,NA,0.01,1.45,252.29,-15.22
2024-12-20T09:50:00Z,-108.37,-664.9,-67.8,0.42,2625.78,3.76,NA,0.12,27.91,50.17,74.5,45.3,2928.15,4676.16,24.33,2.11,0.02,197.96,0.01,NA,0.01,1.4,246.87,-0.01
2024-12-20T09:55:00Z,-194.39,-665.46,-53.22,81.2,2626.68,3.67,NA,0.12,27.99,50.15,74.38,50.84,2991.85,4723.59,24.52,1.64,3.46,198.16,0.01,NA,0.01,1.4,252.94,-1.03
2024-12-20T10:00:00Z,-109.37,-666.86,-134.78,0,2585.08,3.65,NA,0.12,27.93,50.16,74.23,53.35,2959.32,4771.03,24.7,4.12,0,195.1,0.01,NA,0.01,1.4,240.15,-0.01
2024-12-20T10:05:00Z,-104.64,-662.66,-161.47,0,2585.01,3.72,NA,0.12,31.04,4.02,74.06,66.35,2947.18,4810.23,24.75,4.98,0,195.03,0.01,NA,0.01,1.56,239.71,-28.01
2024-12-20T10:10:00Z,-101.94,-662.06,-144.52,0,2580,3.73,NA,0.04,30.94,0.41,73.94,42.86,3003.26,4849.44,24.8,4.43,0,194.64,0.01,NA,0,1.55,237.83,-15.99
2024-12-20T10:15:00Z,-160.99,-663.96,-174.4,0,2577.85,3.76,NA,0.14,30.89,45.53,73.76,59.76,3043.11,4888.64,24.85,5.26,0,194.52,0.01,NA,0.01,1.55,235.5,-15.42
2024-12-20T10:20:00Z,-140.32,-664.95,-77.38,4,2511.81,3.63,NA,0.08,31,0,74.2,75.5,2973.14,4927.84,24.9,2.34,0.17,189.66,0.01,NA,0.01,1.56,233.63,-28.01
2024-12-20T10:25:00Z,-59.4,-662.08,-162.38,0,2528.81,3.65,NA,0.08,30.93,0.05,74.33,52.97,2940.93,4967.04,24.95,4.96,0,190.88,0.01,NA,0.01,1.55,231.59,-25.26
2024-12-20T10:30:00Z,-56.12,-662.46,-176.3,43.7,2513.72,3.66,NA,0.14,30.87,0.63,74.16,57.42,2936.95,5006.25,25,5.37,2.4,189.74,0.01,NA,0.01,1.55,233.36,-24.77
2024-12-20T10:35:00Z,-124.11,-663.75,-187.7,7.75,2468.7,3.64,NA,0.12,30.98,45.76,74.19,90.5,2989.71,5033.11,24.98,5.54,0.42,186.41,0.01,NA,0.01,1.55,224.98,-15.16
2024-12-20T10:40:00Z,-154.25,-663.96,-70.9,36.15,2458.88,3.72,NA,0.12,31,0,74.36,102.97,2963.75,5059.98,24.97,2.11,1.97,185.7,0.01,NA,0.01,1.56,229.87,-25.59
2024-12-20T10:45:00Z,-166.84,-663.86,-113,8.65,2457.08,3.73,NA,0.16,31.02,0,73.92,83.09,3004.52,5086.85,24.95,3.35,0.47,185.57,0.01,NA,0.01,1.56,225.91,-15.81
2024-12-20T10:50:00Z,-157.37,-662.86,-98.4,31.34,2428.17,3.63,NA,0.12,30.91,0,74.16,119.94,2941.19,5113.71,24.93,2.91,1.68,183.45,0.01,NA,0.01,1.55,225.92,-15.81
2024-12-20T10:55:00Z,-153.65,-663.75,-201.6,79.73,2438.3,3.63,NA,0.18,30.9,0.06,74.51,146.18,2968.17,5140.58,24.92,5.92,4.28,184.16,0.01,NA,0.01,1.55,227.65,-15.07
2024-12-20T11:00:00Z,-131.64,-665.15,-180.49,0,2396.6,3.63,NA,0.12,30.83,0.06,74.04,155.91,2970.81,5167.45,24.9,5.23,0,181.07,0.01,NA,0.01,1.55,216.74,-26.07
2024-12-20T11:05:00Z,-155.26,-663.55,-322.61,0,2419.31,3.64,NA,0.14,30.97,0.07,74.51,127.28,3024.34,5188.14,24.97,9.37,0,182.73,0.01,NA,0.01,1.55,215.81,-25.1
2024-12-20T11:10:00Z,-125.43,-662.76,-386.73,0,2424.92,3.7,NA,0.13,31.01,45.42,74.27,140.48,2973.05,5208.83,25.03,11.24,0,183.15,0.01,NA,0.01,1.56,214.03,-29.82
2024-12-20T11:15:00Z,-143.89,-663.16,-412.61,0,2424.12,3.75,NA,0.12,30.89,50.14,74.01,145.88,3043.87,5229.52,25.1,11.84,0,183.1,0.01,NA,0.01,1.55,212.01,-23.91
2024-12-20T11:20:00Z,-38.27,-667.14,-374.53,0,2396.28,3.32,NA,0.12,30.88,50.13,73.98,174.24,2906.38,5250.21,25.17,10.85,0,181.06,0.01,NA,0.01,1.55,210.21,-28.01
2024-12-20T11:25:00Z,-11.4,-662.36,-396.35,0,2455.15,3.3,NA,0.12,30.92,50.41,74.79,146.3,2899.77,5270.9,25.23,11.72,0,185.41,0.01,NA,0.01,1.55,213.26,-24.16
2024-12-20T11:30:00Z,-32.69,-664.05,-460,0,2418.5,3.29,NA,0.16,30.96,50.15,74.07,172.12,2913.64,5291.59,25.3,13.4,0,182.7,0.01,NA,0.01,1.55,209.29,-25.01
2024-12-20T11:35:00Z,-76.77,-662.55,-400.55,0,2410.2,3.38,NA,0.14,30.94,50.15,74.6,173.1,2962.8,5304,25.28,11.55,0,182.08,0.01,NA,0.01,1.55,209.25,-15.15
2024-12-20T11:40:00Z,-99.1,-662.26,-617.43,3.6,2408.71,3.72,NA,0.14,30.97,4.58,73.92,215.89,3192.35,5316.4,25.27,17.18,0.15,181.94,0.01,NA,0.01,1.55,202.52,-15.25
2024-12-20T11:45:00Z,-97.37,-659.56,-760.24,0,2450.9,3.8,NA,0.14,30.89,1.02,74.45,242.53,3321.89,5328.81,25.25,20.91,0,185.07,0.01,NA,0.01,1.55,200.13,33.81
2024-12-20T11:50:00Z,-68.12,-704.21,-797.1,0,2506.44,3.76,NA,0.15,30.9,0.79,74.3,241.72,3350.77,5341.21,25.23,21.99,0,189.2,0.01,NA,0.01,1.55,202.93,81.58
2024-12-20T11:55:00Z,-82.82,-705.16,-888.15,0,2515.6,3.3,NA,0.12,30.9,0.06,74.16,221.66,3405.75,5353.62,25.22,24.44,0,189.89,0.01,NA,0.01,1.55,201.86,56.98
2024-12-20T12:00:00Z,-61.71,-707.75,-954.95,0,2491.21,3.32,NA,0.14,30.92,0.08,74.49,225.4,3444.87,5366.03,25.2,25.95,0,188.06,0.01,NA,0.01,1.55,198.16,56.98
2024-12-20T12:05:00Z,-93.04,-704.06,-897.66,0,2519.5,3.29,NA,0.08,30.96,3.97,74.13,221.06,3414.39,5373.33,25.33,24.69,0,190.18,0.01,NA,0.01,1.55,201.56,87.5
2024-12-20T12:10:00Z,-10.56,-705.9,-1002.94,87.8,2473.75,3.3,NA,0.12,30.98,2.43,73.99,219.37,3418.36,5380.64,25.47,27.26,4.01,186.74,0.01,NA,0.01,1.55,202.21,1
2024-12-20T12:15:00Z,-5.69,-512.72,-1115.76,0,2440.16,3.72,NA,0.12,30.93,0.49,74.35,226.23,3441.82,5387.94,25.6,30.78,0,184.13,0.01,NA,0.01,1.55,186.43,54.13
2024-12-20T12:20:00Z,-9.61,-512.67,-1130.35,0,2416.72,3.7,NA,0.17,30.9,0,74.23,222.33,3415,5395.24,25.73,31.12,0,182.25,0.01,NA,0.01,1.55,184.99,19.73
2024-12-20T12:25:00Z,-27.88,-512.52,-1077.95,0,2438.13,3.64,NA,0.14,30.87,0.23,74.06,209.77,3431.66,5402.55,25.87,29.81,0,183.74,0.01,NA,0.01,1.55,187.12,56.02
2024-12-20T12:30:00Z,-7.98,-513.02,-1063.03,0,2402.19,3.64,NA,0.04,30.85,0,73.94,201.17,3420.75,5409.85,26,29.21,0,181.09,0.01,NA,0,1.55,184.89,55.19
2024-12-20T12:35:00Z,-3.57,-588.99,-1027.92,0,2428.05,3.64,NA,0.12,30.98,4.39,74.17,188.46,3444.72,5400.92,25.9,28.05,0,182.99,0.01,NA,0.01,1.55,188.67,56.98
2024-12-20T12:40:00Z,-3.41,-590.65,-959.52,0,2471.82,3.69,NA,0.08,30.86,1.16,74.26,171.16,3443.39,5391.99,25.8,26.55,0,186.23,0.01,NA,0.01,1.55,192.83,56.92
2024-12-20T12:45:00Z,-4.78,-591.19,-976.51,98,2455.83,3.7,NA,0.12,30.92,0.37,74.2,156.39,3368.89,5383.06,25.7,27.27,4.52,185.07,0.01,NA,0.01,1.55,200.61,56.92
2024-12-20T12:50:00Z,-10.31,-593.24,-811.28,0,2406.93,3.69,NA,0.12,30.97,0.04,74.32,144.83,3353.5,5374.13,25.6,22.47,0,181.48,0.01,NA,0.01,1.55,193.21,1
2024-12-20T12:55:00Z,-5.57,-591.69,-736.26,111.2,2393.16,3.71,NA,0.13,30.98,0.1,74.12,156.89,3235.25,5365.2,25.5,20.65,4.99,180.39,0.01,NA,0.01,1.55,203.34,35.46
2024-12-20T13:00:00Z,-3.71,-591.29,-708.67,2.6,2422.5,3.63,NA,0.08,30.89,0.06,74.15,155.33,3198.97,5356.27,25.4,20.14,0.11,182.57,0.01,NA,0.01,1.55,198.2,36.97
2024-12-20T13:05:00Z,-33.25,-589.55,-653.68,0,2447.24,3.64,NA,0.04,30.9,0.26,74.61,148.36,3189.14,5339.31,25.37,18.74,0,184.36,0.01,NA,0,1.55,201.49,44.49
2024-12-20T13:10:00Z,-7.86,-591.41,-487.87,0,2433.13,3.66,NA,0.12,30.9,0,74.29,162.85,3060.59,5322.35,25.33,14.19,0,183.35,0.01,NA,0.01,1.55,204.86,43.94
2024-12-20T13:15:00Z,-29.64,-592.07,-369.21,0,2421.16,3.66,NA,0.12,30.9,0,74.03,150.67,2972.36,5305.39,25.3,10.88,0,182.49,0.01,NA,0.01,1.55,208.49,43.67
2024-12-20T13:20:00Z,-4.34,-590.7,-261,0,2410.76,3.63,NA,0.15,31.02,0.52,74.35,140.6,2946.47,5288.43,25.27,7.72,0,181.72,0.01,NA,0.01,1.56,209.86,41.83
2024-12-20T13:25:00Z,-2.61,-591.25,-289,9.54,2469.36,3.75,NA,0.12,30.91,4.87,74.43,146.21,2940.89,5271.48,25.23,8.66,0.44,186.07,0.01,NA,0.01,1.55,214.24,44.1
2024-12-20T13:30:00Z,-29.28,-590.74,-207.9,35.77,2442.74,3.67,NA,0.08,30.88,0.23,74.13,151.64,2935.53,5254.52,25.2,6.19,1.64,184.09,0.01,NA,0.01,1.55,216.68,42.53
2024-12-20T13:35:00Z,-30.89,-593.69,-110.92,0,2415.77,3.64,NA,0.14,30.93,0.13,74.07,139,2880.53,5220.44,25.1,3.32,0,182.1,0.01,NA,0.01,1.55,215.8,19.71
2024-12-20T13:40:00Z,-47.13,-593.24,-264.3,148.33,2394.57,3.71,NA,0.12,30.86,0.03,73.96,127.44,2930.79,5186.37,25,7.82,6.61,180.57,0.01,NA,0.01,1.55,223.94,56.98
2024-12-20T13:45:00Z,-26.82,-587.7,-200,44.53,2507.69,3.37,NA,0.08,30.86,7.91,74.42,134.8,2923.25,5152.3,24.9,6.07,2.06,188.88,0.01,NA,0.01,1.55,224.26,45.32
2024-12-20T13:50:00Z,-27.47,-590.59,-84.14,38.3,2440.03,3.69,NA,0.14,30.9,5.29,74.01,139.38,2908.51,5118.22,24.8,2.52,1.71,183.84,0.01,NA,0.01,1.55,221.96,45.59
2024-12-20T13:55:00Z,-3.18,-591.74,-151.62,119,2433.91,3.73,NA,0.17,30.91,0.19,74.22,141.88,2944.53,5084.15,24.7,4.51,5.27,183.42,0.01,NA,0.01,1.55,226.34,46.11
2024-12-20T14:00:00Z,-6.34,-591.79,-131.42,57.7,2403.63,3.82,NA,0.12,30.92,0.04,73.92,161.2,2995.5,5050.08,24.6,3.84,2.62,181.19,0.01,NA,0.01,1.55,219.34,56.98
2024-12-20T14:05:00Z,-56.13,-590.38,-108.99,200.3,2424.65,3.77,NA,0.14,30.89,0.17,74.05,146.39,2983.81,5008.43,24.73,3.21,8.87,182.76,0.01,NA,0.01,1.55,234.64,-25.48
2024-12-20T14:10:00Z,-2.38,-399.9,-107.26,60.7,2451.14,3.99,NA,0.12,30.92,0.64,74.1,151.19,2936.84,4966.77,24.87,3.3,2.7,184.76,0.01,NA,0.01,1.55,221.86,45.34
2024-12-20T14:15:00Z,-22.02,-399.74,-144.19,0,2511.13,3.65,NA,0.08,31.56,6.04,74.48,147.57,2978.38,4925.12,25,4.47,0,189.16,0.01,NA,0.01,1.58,221.07,55.37
2024-12-20T14:20:00Z,-2.71,-401.25,-154.9,57.05,2600.46,3.62,NA,0.17,32.93,9.09,73.78,137.19,2917.56,4883.47,25.13,4.95,2.41,195.79,0.01,NA,0.01,1.65,232.92,20
2024-12-20T14:25:00Z,-4.5,-203.38,-358.5,46.76,2596.24,3.63,NA,0.12,32.96,0.15,74.23,147.78,2902.77,4841.81,25.27,11.86,1.94,195.49,0.01,NA,0.01,1.65,225,53.12
2024-12-20T14:30:00Z,-3.02,-202.09,-288.29,0,2685.01,3.71,NA,0.14,32.87,5.59,74.09,158.36,2881.32,4800.16,25.4,9.72,0,202.19,0.01,NA,0.01,1.65,229.57,43.86
2024-12-20T14:35:00Z,-2.93,-201.01,-342.49,0,2744.75,3.74,NA,0.12,32.9,2.95,74.15,168.05,2922.87,4738.56,25.25,11.6,0,206.7,0.01,NA,0.01,1.65,232.82,60.62
