date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-02-12T20:05:00Z,-0.19,0,-502.3,0,6622.08,-1.5,981.1,639,60.77,26,582.72,548.9,0.1,0,26.77,30.12,0,491.4,NA,40.1,32.61,3.12,719.62,249.66
2025-02-12T20:10:00Z,-0.49,0,-566,0,6607.93,-1.5,976.71,594,61.64,141.05,581.29,555.58,0.1,0,26.73,33.52,0,490.35,NA,39.92,30.25,3.16,710.81,231.88
2025-02-12T20:15:00Z,-0.18,0,-567.75,0,6629.15,-1.5,983.37,565.38,60.43,92.97,575.04,552.13,0.1,0,26.7,33.85,0,491.9,NA,40.17,28.73,3.11,715.56,214.88
2025-02-12T20:20:00Z,-0.18,0,-559.7,0,6626.79,-1.5,984.53,566.8,61.22,49.99,558.49,568.19,0.1,0,26.67,33.52,0,491.75,NA,40.21,28.8,3.14,718.78,219.13
2025-02-12T20:25:00Z,-1.34,0,-526.55,0,6606.94,-1.5,978.24,549.09,60.99,0.9,552.47,580.92,0.1,0,26.63,31.68,0,490.28,NA,40,27.87,3.13,722.16,145.01
2025-02-12T20:30:00Z,-0.21,0,-511.65,0,6588.53,-1.5,987.43,501.95,60.86,0.1,497.59,583.88,0.1,0,26.6,30.96,0,488.99,NA,40.32,25.55,3.13,726.34,143.53
2025-02-12T20:35:00Z,-1.13,0,-472.7,0,6548.02,-1.5,984.86,444.96,60.78,7.74,492.73,553.97,0.1,0,26.58,28.69,0,485.79,NA,40.25,22.73,3.12,728.54,145.01
2025-02-12T20:40:00Z,-0.18,0,-373.65,0,6571.12,-1.5,986.77,478.21,61.55,5.87,415.5,504.68,0.1,0,26.57,23,0,487.65,NA,40.3,24.37,3.16,738.84,145.01
2025-02-12T20:45:00Z,-0.68,0,-394.35,0,6580.35,-1.5,979.81,486.05,61.27,0.2,413.07,467.25,0.1,0,26.55,24.41,0,488.4,NA,40.03,24.76,3.15,742.96,134.4
2025-02-12T20:50:00Z,-0.18,0,-379.45,0,6540.96,-1.5,985.71,445.84,61.17,0.11,413.58,464.06,0.1,0,26.53,23.48,0,485.33,NA,40.27,22.78,3.14,742.8,133.98
2025-02-12T20:55:00Z,-0.17,0,-331.15,0,6519.23,-1.5,986.32,418.14,61.84,3.22,293.16,516.39,0.1,0,26.52,20.63,0,483.64,NA,40.29,21.09,3.17,747.81,140.25
2025-02-12T21:00:00Z,-18.89,0,-303.05,0,6491.41,-1.5,980.37,363.16,60.45,29.57,305.65,530.71,0.1,0,26.5,18.78,0,481.56,NA,40.09,18.27,3.11,745.55,120.62
2025-02-12T21:05:00Z,-11.2,0,-239.35,0,6376.94,-1.5,980.94,314.63,61.92,32.45,229.62,610.79,0.1,0,26.47,14.79,0,472.79,NA,40.09,15.88,3.18,742.74,133.5
2025-02-12T21:10:00Z,-0.18,0,-263.4,0,6445.94,-1.5,970.68,227.3,62.07,0.19,284.54,655.68,0.1,0,26.43,16.22,0,478.24,NA,39.7,11.24,3.19,738.99,135.9
2025-02-12T21:15:00Z,-30.44,0,-266.75,0,6444.99,-1.5,948.46,173.27,61.23,0.19,305.06,703.91,0.1,0,26.4,16.33,0,478.24,NA,38.86,8.54,3.14,737.47,125.75
2025-02-12T21:20:00Z,-0.16,0,-162.7,0,6430.18,-1.5,935.35,91.48,61.74,14.17,233.29,710.7,0.1,0,26.37,10.04,0,476.93,NA,38.35,4.55,3.17,740.5,130.83
2025-02-12T21:25:00Z,-0.11,0,-129.3,0,6479.24,-1.5,923.36,27.56,61.17,31.74,235.51,714.79,0.1,0,26.33,7.98,0,480.55,NA,37.91,1.36,3.14,740.75,133.5
2025-02-12T21:30:00Z,-21.89,0,-146.2,0,6477.79,-1.5,909.82,0.49,62.32,6.04,291.49,737.26,0.1,0,26.3,8.98,0,480.6,NA,37.39,0.02,3.2,739.19,129.95
2025-02-12T21:35:00Z,-0.11,0,-133.25,0,6422.58,-1.5,902.76,0.49,58.83,5.5,232.31,747.44,0.1,0,26.25,8.22,0,476.34,NA,37.13,0.02,3.01,740.66,133.33
2025-02-12T21:40:00Z,-0.11,0,-65.65,0,6440.72,-1.5,890,0.49,57.66,19.57,64.9,756.53,0.1,0,26.2,4.13,0,477.87,NA,36.67,0.02,2.95,754.75,129.46
2025-02-12T21:45:00Z,-6.12,0,0,51.85,6367.17,-1.5,872.65,0.49,59.62,2.18,64.8,769.28,0.1,0,26.15,0,3.1,472.37,NA,36.04,0.02,3.06,764.55,122.51
2025-02-12T21:50:00Z,-1.19,0,0,54.5,6334.47,-1.5,852.45,0.49,56.54,0.19,64.5,779.57,0.1,0,26.1,0,3.25,469.92,NA,35.3,0.02,2.9,764.12,120.83
2025-02-12T21:55:00Z,-1.12,0,0,39.95,6313.9,-1.5,843.97,0.49,56.07,2.28,64.51,787.87,0.1,0,26.05,0,2.39,468.09,NA,35.01,0.02,2.87,760.03,120.83
2025-02-12T22:00:00Z,-1.15,0,0,23.65,6337,-1.5,836.63,0.49,54.3,0.1,64.75,782.74,0.1,0,26,0,1.41,469.94,NA,34.74,0.02,2.78,758.62,120.83
2025-02-12T22:05:00Z,-10.39,0,-10.95,0,6307.36,-1.5,821.71,0.49,57.95,0.1,64.33,775.13,0.1,0,26,0.69,0,467.8,NA,34.2,0.02,2.97,756.04,123.95
2025-02-12T22:10:00Z,-1.12,0,0,9.15,6203.75,-1.5,776.6,0.49,55.29,28.16,64.69,752.8,0.1,0,26,0,0.55,460.35,NA,32.55,0.02,2.83,756.74,129.78
2025-02-12T22:15:00Z,-1.12,0,0,102.45,6025.73,-1.5,729.99,0.49,57.57,8.05,64.9,740.28,0.1,0,26,0,6.15,447.37,NA,30.88,0.02,2.95,777.52,130.83
2025-02-12T22:20:00Z,-1.51,0,0,212.9,6019.36,-1.5,675.87,0.49,55.06,0.1,64.56,735.95,0.1,0,26,0,12.79,447.04,NA,28.9,0.02,2.83,804.15,129.95
2025-02-12T22:25:00Z,-10.27,0,0,199.9,5974.64,-1.5,640.85,0.49,54.41,2.64,64.19,737.36,0.1,0,26,0,12,443.69,NA,27.65,0.02,2.78,803.21,118.44
2025-02-12T22:30:00Z,-0.13,0,0,191.95,5916.29,-1.5,648.24,0.49,56.41,0.77,64.56,733.58,0.1,0,26,0,11.53,438.97,NA,27.93,0.02,2.89,799.25,117.49
2025-02-12T22:35:00Z,-1,0,0,231.55,5854.66,-1.5,643.82,0.49,55.76,0.1,64.57,735.83,0.1,0,26.02,0,13.92,434.07,NA,27.76,0.02,2.85,806.54,120.83
2025-02-12T22:40:00Z,-4.02,0,0,168.45,5883.39,-1.5,643.64,0.49,55.91,0.1,64.41,732.71,0.1,0,26.03,0,10.1,436.48,NA,27.74,0.02,2.86,794.59,120.83
2025-02-12T22:45:00Z,-2.14,0,0,113.15,5861.81,-1.5,646.38,0.49,59.49,0.1,64.66,735.87,0.1,0,26.05,0,6.83,434.74,NA,27.85,0.02,3.05,781.83,120.13
2025-02-12T22:50:00Z,-1.97,0,0,94.75,5817.75,-1.5,644.82,0.49,61.99,0.1,64.81,732.99,0.1,0,26.07,0,5.72,431.34,NA,27.8,0.02,3.19,777.43,110.83
2025-02-12T22:55:00Z,-3.09,0,0,141.8,5797.53,-1.5,600.23,0.49,62.22,0.54,64.84,719.54,0.1,0,26.08,0,8.56,429.71,NA,26.2,0.02,3.2,790.56,110.83
2025-02-12T23:00:00Z,-0.22,0,0,142.35,5763.83,-1.5,562.49,0.49,62.41,0.14,64.63,696.4,0.1,0,26.1,0,8.59,427.21,NA,24.84,0.02,3.21,794.47,110.83
2025-02-12T23:05:00Z,-1.33,0,0,181.95,5697.4,-1.5,560.55,0.49,61.59,0.39,64.66,683.18,0.1,0,26.13,0,10.92,421.88,NA,24.74,0.02,3.16,803.17,115.29
2025-02-12T23:10:00Z,-0.97,0,0,135.25,5812.18,-1.5,510.38,0.49,60.48,29.33,64.98,648.03,0.1,0,26.17,0,8.09,430.87,NA,22.93,0.02,3.1,798.52,129.95
2025-02-12T23:15:00Z,-2.17,0,0,160.15,5833.66,-1.5,471.01,0.49,60.23,0.1,64.65,626.92,0.1,0,26.2,0,9.56,432.92,NA,21.5,0.02,3.09,813.14,126.7
2025-02-12T23:20:00Z,-45.73,0,0,168.7,5849.81,-1.5,419.04,0.49,57.2,1.61,64.53,644.41,0.1,0,26.23,0,10.07,434.38,NA,19.61,0.02,2.93,821.57,126.16
2025-02-12T23:25:00Z,-0.79,0,0,159.75,5825.73,-1.5,376.78,0.49,61.32,4.83,64.66,674.44,0.1,0,26.27,0,9.56,432.29,NA,18.09,0.02,3.14,811.74,126.57
2025-02-12T23:30:00Z,-2.29,0,0,185.3,5758.59,-1.5,326.15,0.49,59.88,0.1,64.29,696.09,0.1,0,26.3,0,11.12,427.15,NA,16.26,0.02,3.07,817.6,110.97
2025-02-12T23:35:00Z,-0.11,0,0,164.3,5784.82,-1.5,305.91,0.49,58.11,3.66,64.65,716.46,0.1,0,26.28,0,9.83,428.91,NA,15.52,0.02,2.98,810.73,118.5
2025-02-12T23:40:00Z,-0.23,0,0,151.45,5758.6,-1.5,305.82,0.49,56.52,1.92,64.58,725.1,0.1,0,26.27,0,9.1,426.95,NA,15.52,0.02,2.89,806.77,110.83
2025-02-12T23:45:00Z,-13.95,0,0,193.05,5699.43,-1.5,305.43,0.49,61.36,0.1,64.4,721.09,0.1,0,26.25,0,11.57,422.18,NA,15.5,0.02,3.15,817.15,110.83
2025-02-12T23:50:00Z,-3.79,0,0,197.9,5620.7,-1.4,306.09,0.49,58.07,0.1,64.54,717.92,0.1,0,26.23,0,11.83,415.99,NA,15.53,0.02,2.98,815.89,98.83
2025-02-12T23:55:00Z,-3.37,0,0,243.6,5544.08,-1.5,305.27,0.49,59.72,0.1,64.36,715.3,0.1,0,26.22,0,14.57,410.06,NA,15.49,0.02,3.06,825.73,91.03
2025-02-13T00:00:00Z,-3.45,0,0,232.75,5483.34,-1.4,305.68,0.49,58.1,0.1,64.28,698.91,0.1,0,26.2,0,13.9,405.09,NA,15.51,0.02,2.98,823.75,84.88
2025-02-13T00:05:00Z,-0.25,0,0,344.35,5432.97,-1.5,305.71,0.49,59.88,0.16,64.47,682.19,0.1,0,26.17,0,20.57,401.22,NA,15.51,0.02,3.07,852.39,90.83
2025-02-13T00:10:00Z,-1.15,0,0,378,5424.99,-1.5,307.02,0.49,59.09,3.43,64.75,693.29,0.1,0,26.13,0,22.51,399.96,NA,15.58,0.02,3.03,857.56,93.83
2025-02-13T00:15:00Z,-3.54,0,0,293.8,5466.47,-1.5,306.54,0.49,62.5,0.1,64.49,691.26,0.1,0,26.1,0,17.44,403.37,NA,15.55,0.02,3.21,838.24,86.83
2025-02-13T00:20:00Z,-0.12,0,0,286.5,5438.1,-1.5,293.05,0.49,60.93,0.13,64.5,687,0.1,0,26.07,0,16.93,400.86,NA,14.87,0.02,3.12,835.92,85.95
2025-02-13T00:25:00Z,-8.53,0,0,315.85,5368.61,-1.5,267.5,0.49,62.23,1.24,64.7,662.77,0.1,0,26.03,0,18.67,395.15,NA,13.56,0.02,3.19,846.82,84.88
2025-02-13T00:30:00Z,-45.11,0,0,353.8,5338.18,-1.4,267.69,0.49,60.92,0.15,64.78,639.74,0.1,0,26,0,20.9,392.93,NA,13.57,0.02,3.13,865.16,84.88
2025-02-13T00:35:00Z,-45.12,0,0,357.55,5331.69,-1.4,268.97,0.49,59.65,2.03,64.72,623.03,0.1,0,26,0,21.19,392.44,NA,13.63,0.02,3.06,868.42,86.6
2025-02-13T00:40:00Z,-2.19,0,0,321.4,5385.18,-1.4,268.43,0.49,60.48,1.06,64.53,602.53,0.1,0,26,0,18.75,396.29,NA,13.61,0.02,3.1,855.29,86.6
2025-02-13T00:45:00Z,-2.84,0,0,331.7,5367.89,-1.4,269.19,0.49,62.64,0.1,64.15,623.14,0.1,0,26,0,19.04,395.07,NA,13.64,0.02,3.21,854.61,82.94
2025-02-13T00:50:00Z,-0.69,0,0,337.35,5308.84,-1.4,268.22,0.49,58.95,0.1,64.39,648.87,0.1,0,26,0,19.5,390.78,NA,13.6,0.02,3.02,852.34,84.88
2025-02-13T00:55:00Z,-4.92,0,0,321,5291.83,-1.4,268,0.49,60.28,0.1,64.42,667.1,0.1,0,26,0,18.41,389.54,NA,13.58,0.02,3.09,845.79,82.36
2025-02-13T01:00:00Z,-2.36,0,0,321.7,5288.28,-1.4,269.89,0.49,60.14,0.12,64.51,639,0.1,0,26,0,18.48,389.24,NA,13.68,0.02,3.08,849.43,82.76
2025-02-13T01:05:00Z,-1.18,0,0,314.5,5236.79,-1.4,268.76,0.49,57.04,0.1,64.39,626.78,0.1,0,25.9,0,18.05,385.41,NA,13.62,0.02,2.92,848.92,84.88
2025-02-13T01:10:00Z,-7.23,0,0,343.15,5226.28,-1.5,268.64,0.49,56.39,1.34,64.59,625.28,0.1,0,25.8,0,19.73,384.57,NA,13.62,0.02,2.88,857.2,84.88
2025-02-13T01:15:00Z,-36.12,0,0,331.95,5236.93,-1.4,266.79,0.49,55.84,0.19,64.86,623.18,0.1,0,25.7,0,19.2,385.31,NA,13.52,0.02,2.86,859.16,85.95
2025-02-13T01:20:00Z,-36.13,0,0,326.6,5253.47,-1.4,267.98,0.49,52.27,0.15,64.73,614.91,0.1,0,25.6,0,19.11,386.49,NA,13.58,0.02,2.67,859.52,83.68
2025-02-13T01:25:00Z,-35.99,0,0,382.25,5237.7,-1.4,267.83,0.49,54.16,0.1,64.62,620.72,0.1,0,25.5,0,22.18,385.3,NA,13.58,0.02,2.77,873.01,84.88
2025-02-13T01:30:00Z,-43.96,0,0,411.3,5217.72,-1.4,267.77,0.49,54.08,2.71,64.71,607.21,0.1,0,25.4,0,23.78,383.77,NA,13.57,0.02,2.77,883.44,84.88
2025-02-13T01:35:00Z,-3.07,0,0,439.95,5173.91,-1.5,267.73,0.49,53.82,0.1,64.63,602.65,0.1,0,25.35,0,25.35,380.53,NA,13.57,0.02,2.75,885.98,85.95
2025-02-13T01:40:00Z,-0.22,0,0,406.2,5214.74,-1.5,267.16,0.49,54.45,0.11,64.59,608.21,0.1,0,25.3,0,23.39,383.47,NA,13.54,0.02,2.79,875.33,85.95
2025-02-13T01:45:00Z,-0.15,0,0,389.2,5293.08,-1.5,267.62,0.49,53.82,0.21,64.78,599.59,0.1,0,25.25,0,22.35,389.17,NA,13.57,0.02,2.76,871.88,84.88
2025-02-13T01:50:00Z,-5.49,0,0,364,5252.12,-1.4,268.52,0.49,53.27,0.1,64.42,604.99,0.1,0,25.2,0,20.91,386.29,NA,13.61,0.02,2.73,865.43,82.52
2025-02-13T01:55:00Z,-10.43,0,0,372.7,5223.33,-1.5,267.98,0.49,54.62,0.1,64.28,606.51,0.1,0,25.15,0,21.39,384.2,NA,13.58,0.02,2.8,868.17,81.21
2025-02-13T02:00:00Z,-10.05,0,0,384.25,5216.96,-1.5,269.06,0.49,57.12,1.09,64.65,589.28,0.1,0,25.1,0,22.01,383.65,NA,13.64,0.02,2.93,873.17,82.91
2025-02-13T02:05:00Z,-3.14,0,0,310.9,5166.65,-1.5,266.72,0.49,53.89,0.71,64.45,576.5,0.1,0,25.03,0,17.77,379.97,NA,13.52,0.02,2.76,854.57,82.32
2025-02-13T02:10:00Z,-25.76,0,0,328.3,5140.67,-1.4,267.56,0.49,52.11,0.13,64.42,591.72,0.1,0,24.97,0,18.73,378.03,NA,13.56,0.02,2.67,860.18,84.88
2025-02-13T02:15:00Z,-19.78,0,0,316.8,5142.74,-1.5,267.92,0.49,54.24,0.1,64.74,591.36,0.1,0,24.9,0,18.21,378.18,NA,13.58,0.02,2.78,856.43,84.88
2025-02-13T02:20:00Z,-26.76,0,0,325.8,5138.54,-1.4,268.67,0.49,52.94,0.1,64.75,603.8,0.1,0,24.83,0,18.84,377.83,NA,13.62,0.02,2.71,858.16,82.33
2025-02-13T02:25:00Z,-28.3,0,0,285.4,5115.38,-1.4,267.29,0.49,54.42,2.18,64.73,617.67,0.1,0,24.77,0,16.53,376.15,NA,13.55,0.02,2.78,845.22,81.98
2025-02-13T02:30:00Z,-28.43,0,0,297.85,5088.6,-1.4,268.29,0.49,53.56,1.56,64.78,598.66,0.1,0,24.7,0,17.27,374.15,NA,13.6,0.02,2.74,851.26,82.26
2025-02-13T02:35:00Z,-32.89,0,0,294.95,5102.89,-1.4,267.86,0.49,53.52,1.29,64.8,585.31,0.1,0,24.6,0,17.17,375.21,NA,13.58,0.02,2.74,853.41,82.22
2025-02-13T02:40:00Z,-35.16,0,0,309.7,5085.39,-1.5,267.98,0.49,55.71,0.1,64.75,584.16,0.1,0,24.5,0,17.96,373.92,NA,13.58,0.02,2.85,857.82,78.75
2025-02-13T02:45:00Z,-37.08,0,0,359.35,5041.26,-1.4,268.67,0.49,58.77,0.14,64.86,534.91,0.1,0,24.4,0,20.77,370.71,NA,13.62,0.02,3.02,879.09,77.53
2025-02-13T02:50:00Z,-46.14,0,0,393.7,4978.14,-1.4,267.65,0.49,57.84,0.74,64.72,535.53,0.1,0,24.3,0,22.74,366.06,NA,13.57,0.02,2.97,890.25,77.53
2025-02-13T02:55:00Z,-63.64,0,0,384.5,4964.07,-1.4,267.65,0.49,57.17,0.1,64.34,568.47,0.1,0,24.2,0,22.18,365.02,NA,13.57,0.02,2.93,885.22,77.53
2025-02-13T03:00:00Z,-68.36,0,0,397.75,4982.69,-1.5,267.75,0.49,56.77,0.1,64.39,557.65,0.1,0,24.1,0,22.76,366.38,NA,13.57,0.02,2.91,891.16,77.53
2025-02-13T03:05:00Z,-75.14,0,0,465.35,4975.87,-1.5,267.62,0.49,57.52,0.1,64.69,543.32,0.1,0,24.17,0,26.47,365.87,NA,13.57,0.02,2.95,914.07,77.53
2025-02-13T03:10:00Z,-85.11,0,0,472.5,4971.8,-1.5,268.11,0.49,56.16,0.12,64.8,541.34,0.1,0,24.23,0,26.76,365.58,NA,13.59,0.02,2.88,918.07,78.75
2025-02-13T03:15:00Z,-88.01,0,0,453.25,4982.41,-1.4,268.87,0.49,56.56,0.1,64.37,538.51,0.1,0,24.3,0,25.6,366.38,NA,13.63,0.02,2.9,913.15,82.2
2025-02-13T03:20:00Z,-122.47,0,0,360.15,5052.25,-1.4,267.48,0.49,53.53,0.1,64.31,544.01,0.1,0,24.37,0,20.54,371.53,NA,13.56,0.02,2.74,891.32,82.53
2025-02-13T03:25:00Z,-81.24,0,0,396.25,5079.63,-1.5,266.43,0.49,62,0.14,64.64,524.5,0.1,0,24.43,0,22.41,373.5,NA,13.51,0.02,3.19,897.19,85.57
2025-02-13T03:30:00Z,-100.1,0,0,384.1,5118.4,-1.4,267.25,0.49,60.44,2.45,64.76,520.72,0.1,0,24.5,0,21.65,376.37,NA,13.55,0.02,3.11,896.8,84.99
2025-02-13T03:35:00Z,-90.66,0,0,386.05,5141.2,-1.5,267.83,0.49,61.56,0.1,64.4,515.46,0.1,0,24.45,0,21.83,378.05,NA,13.58,0.02,3.16,897.14,84.88
2025-02-13T03:40:00Z,-96.18,0,0,354.8,5196.95,-1.4,267.93,0.49,60.52,0.1,64.86,512.36,0.1,0,24.4,0,20.08,382.13,NA,13.58,0.02,3.11,889.61,84.88
2025-02-13T03:45:00Z,-125.07,0,0,308.55,5191.38,-1.5,267.51,0.49,60.71,0.1,64.69,501.19,0.1,0,24.35,0,17.46,381.76,NA,13.56,0.02,3.12,883.22,82.15
2025-02-13T03:50:00Z,-47.08,0,0,243.15,5162.42,-1.4,267.89,0.49,63.42,0.1,64.55,517.55,0.1,0,24.3,0,13.79,379.64,NA,13.58,0.02,3.26,851.1,80.32
2025-02-13T03:55:00Z,-59.61,0,0,300.1,5136.65,-1.5,268.54,0.49,62.16,0.53,64.77,510.22,0.1,0,24.25,0,16.99,377.72,NA,13.61,0.02,3.2,869.11,84.88
2025-02-13T04:00:00Z,-42.85,0,0,291.4,5147.23,-1.4,268.82,0.49,61.55,0.43,64.89,502.23,0.1,0,24.2,0,16.57,378.51,NA,13.63,0.02,3.16,865.61,85.26
2025-02-13T04:05:00Z,-50.12,0,0,315.65,5146.52,-1.4,268.74,0.49,62.94,0.13,64.66,467.51,0.1,0,24.13,0,17.81,378.44,NA,13.62,0.02,3.24,878.4,81.39
2025-02-13T04:10:00Z,-22.46,0,0,290.4,5217.12,-1.4,266.94,0.49,61.05,0.87,65.17,440.41,0.1,0,24.07,0,16.46,383.59,NA,13.53,0.02,3.13,871.55,85.95
2025-02-13T04:15:00Z,-28.16,0,0,333.9,5166.26,-1.5,269,0.49,62.85,0.1,64.76,408.81,0.1,0,24,0,18.64,379.85,NA,13.64,0.02,3.23,888.71,85.79
2025-02-13T04:20:00Z,-27.88,0,0,358.35,5199.73,-1.4,267.29,0.49,59.49,27.77,64.88,404.35,0.1,0,23.93,0,20.18,382.39,NA,13.55,0.02,3.06,892.48,85.95
2025-02-13T04:25:00Z,-28.17,0,0,286.65,5233.21,-1.4,267.74,0.49,61.25,22.53,64.83,417.4,0.1,0,23.87,0,16.06,384.79,NA,13.57,0.02,3.15,871.31,85.95
2025-02-13T04:30:00Z,-1.64,0,0,267.75,5245.33,-1.5,268.91,0.49,61.45,11.28,64.31,459.52,0.1,0,23.8,0,15.08,385.72,NA,13.63,0.02,3.16,858.02,88.83
2025-02-13T04:35:00Z,-5.11,0,0,233.05,5330.62,-1.5,269.06,0.49,60.07,6.3,64.25,452.69,0.1,0,23.72,0,13.16,392.07,NA,13.64,0.02,3.09,851.91,85.95
2025-02-13T04:40:00Z,-6.1,0,0,205.75,5400.94,-1.5,268.1,0.49,61.3,14.75,64.52,461.05,0.1,0,23.63,0,11.57,397.4,NA,13.59,0.02,3.15,843.35,88.83
2025-02-13T04:45:00Z,-1.28,0,0,101.25,5459.19,-1.5,269.66,0.49,60.28,2.36,64.48,484.71,0.1,0,23.55,0,5.7,401.98,NA,13.67,0.02,3.1,816.64,88.83
2025-02-13T04:50:00Z,-0.13,0,0,85.3,5440.13,-1.5,267.1,0.49,62.29,0.1,64.25,489.9,0.1,0,23.47,0,4.78,400.41,NA,13.54,0.02,3.2,811.78,88.83
2025-02-13T04:55:00Z,-8.68,0,0,86.1,5468.94,-1.5,269.47,0.49,63.74,0.1,64.28,483.31,0.1,0,23.38,0,4.82,402.78,NA,13.66,0.02,3.28,814.61,88.83
2025-02-13T05:00:00Z,-2.44,0,0,75.9,5500.11,-1.5,268.83,0.49,63.23,8.28,64.41,488.21,0.1,0,23.3,0,4.25,405.27,NA,13.63,0.02,3.25,810.45,89.23
2025-02-13T05:05:00Z,-2.43,0,0,28.95,5514.68,-1.5,270.95,0.49,59.33,6.89,64.24,505.34,0.1,0,23.23,0,1.61,406.65,NA,13.73,0.02,3.05,798.34,85.95
2025-02-13T05:10:00Z,-0.71,0,0,56.75,5497.99,-1.5,267.73,0.49,62.39,32.26,65.06,513.58,0.1,0,23.17,0,3.13,404.57,NA,13.57,0.02,3.21,798.36,99.73
2025-02-13T05:15:00Z,-0.22,0,0,52.2,5546.27,-1.5,268.54,0.49,61.15,20.03,64.88,516.51,-0.1,0,23.1,0,2.89,408.69,NA,13.61,0.02,3.14,800.2,95.83
2025-02-13T05:20:00Z,-0.21,0,0,194.2,5563.57,-1.5,269,0.49,60.2,14.2,64.58,500.43,-0.1,0,23.03,0,10.73,410.19,NA,13.64,0.02,3.09,836.77,95.83
2025-02-13T05:25:00Z,-0.31,0,0,81.75,5629.04,-1.5,268.54,0.49,63.11,19.02,64.65,495.44,-0.1,0,22.97,0,4.5,415.56,NA,13.61,0.02,3.25,812.09,95.83
2025-02-13T05:30:00Z,-0.84,0,0,32,5686.48,-1.5,268.5,0.49,61.19,19.43,64.71,479.08,-0.1,0,22.9,0,1.76,420.28,NA,13.61,0.02,3.15,804.49,95.83
2025-02-13T05:35:00Z,-0.21,0,0,71.6,5668.48,-1.5,269.08,0.49,60.94,21.08,64.64,456.35,-0.1,5.51,22.98,0,3.93,418.59,NA,13.64,0.02,3.13,814.39,85.95
2025-02-13T05:40:00Z,-0.21,0,0,87.2,5653.78,-1.7,268.67,0.49,60.12,32.71,65.05,438.47,-0.1,11.02,23.07,0,4.75,417.28,NA,13.62,0.02,3.09,817.43,116.82
2025-02-13T05:45:00Z,-0.21,0,0,64.5,5767.19,-1.8,267.66,0.49,60.24,0.29,64.65,433.88,0.1,16.53,23.15,0,3.54,426.25,NA,13.57,0.02,3.09,818.66,103.62
2025-02-13T05:50:00Z,-0.22,0,0,29.9,5858.77,-1.7,269.15,0.49,60.31,9.6,64.72,413.12,0.6,22.04,23.23,0,1.64,433.67,NA,13.64,0.02,3.1,813.7,123
2025-02-13T05:55:00Z,-0.55,0,0,39.45,5900.39,-1.7,268.67,0.49,60.23,2.07,64.8,400.09,1.3,27.56,23.32,0,2.17,437.04,NA,13.62,0.02,3.09,818.6,125.21
2025-02-13T06:00:00Z,-0.34,0,0,27.35,5952.68,-1.8,269.27,0.49,59.39,10.44,64.47,382.33,9.07,33.07,23.4,0,1.51,441.31,NA,13.65,0.02,3.05,816.76,123.91
2025-02-13T06:05:00Z,-0.25,0,0,25.4,5955.57,-1.7,268.28,0.49,60.73,3.79,64.42,367.36,19.54,56.98,23.38,0,1.41,441.75,NA,13.6,0.02,3.12,815.21,127.73
2025-02-13T06:10:00Z,-0.2,0,-9.9,0,6037.34,-1.7,268.54,0.49,62.19,38.28,64.77,382,33.26,80.89,23.37,0.67,0,448,NA,13.61,0.02,3.2,800.75,145.45
2025-02-13T06:15:00Z,-51.37,0,-27.25,0,6078.07,-1.7,268.34,0.49,61.26,38.26,64.82,391.38,54.37,104.8,23.35,1.83,0,451,NA,13.6,0.02,3.15,800.88,164.25
2025-02-13T06:20:00Z,-46,0,-5.5,0,6110.89,-1.7,269.66,0.49,61.04,0,109.13,406.98,90.22,128.71,23.33,0.37,0,453.44,NA,13.67,0.02,3.14,791.54,163.95
2025-02-13T06:25:00Z,-73.44,0,-13.9,0,6083.66,-1.8,268.78,0.49,59.31,0,102.91,443.45,123.67,152.62,23.32,0.92,0,451.51,NA,13.62,0.02,3.05,784.73,122.83
2025-02-13T06:30:00Z,-1.11,0,-36.55,0,6008.97,-1.8,266.27,0.49,61.71,14.25,102.98,459.13,202.21,176.53,23.3,2.38,0,446.08,NA,13.5,0.02,3.17,761.71,106.37
2025-02-13T06:35:00Z,-70.53,0,-32.7,0,5863.94,-1.8,269.65,0.49,59.74,0.38,223.39,479.94,270.69,215.39,23.32,2.06,0,435.07,NA,13.67,0.02,3.07,741.52,101.52
2025-02-13T06:40:00Z,-2.94,0,-19.05,0,5788.93,-1.8,269.41,0.49,62.16,1.14,226.25,451.05,287.87,254.26,23.33,1.2,0,429,NA,13.66,0.02,3.19,729.2,108.05
2025-02-13T06:45:00Z,-21.22,0,-33.1,0,5760.95,-1.8,269.18,0.49,63.63,0.38,225.35,423.86,367.59,293.13,23.35,2.07,0,426.85,NA,13.64,0.02,3.27,721.34,95.83
2025-02-13T06:50:00Z,-4.42,0,-30.65,0,5697.72,-1.8,268.39,0.49,61.92,3.78,226.15,430.84,485.42,331.99,23.37,1.87,0,422.08,NA,13.6,0.02,3.18,702.06,95.83
