date,Battery (Charging) - MW,Pumps - MW,Coal (Brown) - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (Steam) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Reciprocating) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-05-28T19:10:00Z,-10.83,0,4372.53,12171.87,21.74,0,197,1818.99,1814.26,173.39,37.71,515.39,3530.81,3848.2,1.1,0,431.18,913.05,0.04,0,9.45,62.08,89.22,8.52,1.9,638.26,143.83
2025-05-28T19:15:00Z,-10.21,0,4383.53,12196.81,20.36,0,198,1804.78,1843.68,172.75,37.44,340.72,3449.8,3946.26,1.09,0,432.26,914.82,0.04,0,9.5,61.52,90.72,8.49,1.89,642.27,128.79
2025-05-28T19:20:00Z,-5.2,0,4400.69,12216.45,23.58,0,179,1795.04,1780.3,173.75,35.3,285.06,3525.38,3955.48,1.09,0,433.94,916.3,0.04,0,8.59,61.13,87.54,8.54,1.79,642.13,120.41
2025-05-28T19:25:00Z,-7.66,0,4390.97,12168.66,24.2,0,155,1752.07,1749.16,173.91,35.27,302.32,3583.84,3917.53,1.09,0,432.98,912.47,0.04,0,7.44,59.6,86,8.55,1.79,641.02,132.72
2025-05-28T19:30:00Z,-7.08,0,4399.81,12197.96,25.87,0,171,1761.09,1784.76,173.77,34.97,358.52,3350.74,3913.16,1.1,0,433.83,914.76,0.05,0,8.21,59.84,87.83,8.54,1.78,645.39,132.72
2025-05-28T19:35:00Z,-12.17,0,4389.78,12185.62,26.75,0,192,1745.03,1744.86,173.53,37.21,311.36,3340.12,3936.61,1.09,0,432.85,913.95,0.05,0,9.21,59.27,85.84,8.53,1.89,646.17,130.73
2025-05-28T19:40:00Z,-5.46,0,4388.5,12200.3,29.79,0,178,1691.6,1734.77,174.06,37.51,302.34,3332.47,3930.76,1.09,0,432.71,915.02,0.06,0,8.54,57.49,85.45,8.55,1.91,647.13,132.72
2025-05-28T19:45:00Z,-11.98,0,4382.56,12168.41,31.21,0,193,1687.72,1723.57,173.4,36.96,348.09,3208.69,3920.15,1.1,0,432.15,912.69,0.07,0,9.26,57.36,85.02,8.52,1.88,649.01,130.33
2025-05-28T19:50:00Z,-7.6,0,4381.31,12179.04,34.04,0,181,1685.32,1682.01,174.06,37.27,229.42,3260.19,4006.76,1.45,0,432.03,913.42,0.07,0,8.69,57.28,83.08,8.55,1.89,648.62,126.67
2025-05-28T19:55:00Z,-18.4,0,4381.81,12154.11,36.92,0,161,1686.04,1587.4,172.17,36.86,144.54,3265.75,4065.5,1.09,0,432.09,911.6,0.08,0,7.73,57.3,78.46,8.46,1.88,649.37,126.09
2025-05-28T20:00:00Z,-8.31,0,4389.34,12114.99,38.64,0,137,1689.52,1581.73,174.44,36.35,121.25,3253.2,4061.47,1.09,0,432.82,908.31,0.09,0,6.57,57.42,78.17,8.57,1.85,649.7,122.69
2025-05-28T20:05:00Z,-5.96,0,4397.16,12091.54,39.9,0,117,1698.81,1539.89,173.68,36.37,125.24,3282.44,4031.33,1.1,0,433.57,906.33,0.09,0,5.61,57.72,76.22,8.53,1.85,649.48,139
2025-05-28T20:10:00Z,-71.34,0,4385.94,12128.77,38.26,0,129,1685.17,1558.75,173.85,36.67,139.78,3230.08,3997.25,1.1,0,432.55,909.56,0.09,0,6.19,57.27,77.27,8.54,1.87,653.22,127.62
2025-05-28T20:15:00Z,-7.42,0,4414.84,12168.38,39.94,0,116,1695.55,1453.07,173.4,36.28,175.35,3095.84,3980.57,1.1,0,435.49,912.55,0.09,0,5.57,57.61,72.16,8.52,1.85,655.6,132.72
2025-05-28T20:20:00Z,-5.69,0,4427.75,12197.65,39.04,0,101,1701.97,1498.29,174.24,36.78,97.16,3004.66,4040.29,1.09,0,436.82,914.85,0.09,0,4.85,57.84,74.45,8.56,1.87,658.7,129.66
2025-05-28T20:25:00Z,-4.21,0,4449.44,12242.06,39.77,0,85,1704.65,1454.45,174.93,36.89,118.61,3020.17,3939.18,1.1,0,439.06,918.14,0.09,0,4.08,57.93,72.29,8.6,1.88,661.17,131.36
2025-05-28T20:30:00Z,-69.3,0,4434.47,12237.44,39.56,0,79,1697.25,1494.84,173.68,34.81,52.67,2990.23,3940.86,1.1,0,437.65,917.69,0.09,0,3.79,57.67,74.28,8.53,1.77,664.7,122.77
2025-05-28T20:35:00Z,-74.25,0,4444.72,12186.96,39.65,0,62,1689.34,1422.4,173.82,37.06,68.94,2979.14,3937.93,1.09,0,438.75,913.55,0.09,0,2.98,57.41,70.71,8.54,1.89,664.73,129.11
2025-05-28T20:40:00Z,-40.62,0,4447.09,12228.73,40.04,0,68,1750.83,1385.86,133.43,35.91,79.43,2719.36,3960.74,1.09,0,439,916.94,0.09,0,3.26,59.47,68.88,6.56,1.83,669.62,126.59
2025-05-28T20:45:00Z,-6.65,0,4457.44,12201.25,39.93,0,60,1761,1336.53,78.26,36.75,99.43,2717.99,3961.01,1.09,0,440.03,914.52,0.09,0,2.88,59.81,66.55,3.85,1.87,668.38,124.99
2025-05-28T20:50:00Z,-6.37,0,4448.16,12179.62,39.32,0,59,1751.27,1290.25,78.46,34.6,108.47,2710.87,3959.01,1.1,0,439.12,912.68,0.09,0,2.83,59.48,64.26,3.86,1.76,668.16,119.54
2025-05-28T20:55:00Z,-33.09,0,4428.81,12113.07,40.13,0,57,1738.68,1217.18,79.39,36.12,56,2668.39,4035.07,1.09,0,437.23,907.81,0.09,0,2.73,59.06,60.77,3.9,1.84,668.78,109
2025-05-28T21:00:00Z,-10.29,0,4466,12136.06,39.84,0,61,1689.7,1130.14,79.16,36.03,48.47,2646.9,4041.9,1.1,0,440.89,909.04,0.09,0,2.93,57.43,56.72,3.89,1.83,670.32,109
2025-05-28T21:05:00Z,-6.31,0,4459.72,12127.47,40.15,-0.1,59,1690.42,1118.09,77.87,36.55,35.07,2612.82,4027.79,1.09,0,440.26,908.36,0.09,0,2.83,57.45,56.14,3.83,1.86,671.62,129.12
2025-05-28T21:10:00Z,-6.37,0,4452.22,12201.11,40.74,-0.1,65,1734.46,1055.57,163.39,35.36,105.77,2345.26,4057.12,1.09,0,439.48,914.15,0.09,0,3.12,58.88,52.77,8.03,1.8,675.79,129.4
2025-05-28T21:15:00Z,-5.22,0,4460.97,12229.99,39.95,-0.1,73,1737.96,982.48,173.8,36.58,91.68,2341.34,4042.62,1.1,0,440.39,916.27,0.09,0,3.5,58.96,48.96,8.54,1.86,677.06,131.24
2025-05-28T21:20:00Z,-9.46,0,4447.94,12244.56,39.89,0,89,1716.9,909.18,175.2,35.94,58.85,2339.82,3992.94,1.1,0,439.1,917.56,0.09,0,4.27,58.23,45.22,8.61,1.82,679.63,128.54
2025-05-28T21:25:00Z,-9.22,0,4448.78,12196.17,39.05,0,104,1696.04,858.65,177.54,36.02,1.96,2313.25,3982.98,1.09,0,439.2,913.66,0.09,0,4.99,57.48,42.83,8.72,1.83,681.94,125.4
2025-05-28T21:30:00Z,-7.42,0,4449.44,12202.85,40.33,0,85,1620.34,854.03,101.23,36.72,20.64,2317.38,3950.31,1.09,0,439.25,914.16,0.09,0,4.08,54.91,42.61,4.97,1.87,683.37,111.14
2025-05-28T21:35:00Z,-7.18,0,4463.16,12072.94,38.83,0,65,1619.55,860.48,87.21,37.31,45.06,2333.08,3771.03,1.1,0,440.59,904.1,0.09,0,3.12,54.86,42.94,4.29,1.9,686.26,135.89
2025-05-28T21:40:00Z,-36.67,0,4423.66,12143.76,39.48,0,76,1580.28,806.29,175.97,36.15,29.02,2029.76,3999.11,1.09,0,436.74,909.62,0.09,0,3.65,53.5,40.2,8.65,1.84,689.67,128.33
2025-05-28T21:45:00Z,-58.65,0,4459.06,12053.95,39.8,0,68,1574.29,768.41,180.38,35.16,22.32,2012.25,4050.35,1.1,0,440.21,902.56,0.09,0,3.26,53.26,38.33,8.86,1.79,689.52,127.96
2025-05-28T21:50:00Z,-58.79,0,4450.63,11876.28,39.97,0,65,1456.67,746.54,154.97,36.15,33.45,2187.02,4057.79,1.1,0,439.38,889.02,0.09,0,3.12,49.18,37.26,7.62,1.84,683.92,128.01
2025-05-28T21:55:00Z,-102.57,0,4434.94,11821.24,39.58,0,63,1354.84,743.24,120.12,35.46,13.78,2176.52,4073.4,0.9,0,437.82,885.01,0.09,0,3.02,45.73,37.09,5.9,1.8,686.1,120.19
2025-05-28T22:00:00Z,-98.91,0,4444.72,11799.9,40.31,0,59,1187.86,743.9,87.27,37.11,12.25,2128.01,4131.41,0.9,0,438.8,883.54,0.09,0,2.83,40.11,37.12,4.29,1.89,687.89,82.93
2025-05-28T22:05:00Z,-84.28,0,4450.44,11780.47,38.98,0,60,1040.7,743.7,87.65,35.25,8.63,2047.73,4176.83,0.9,0,439.33,882.12,0.09,0,2.88,35.25,37.11,4.31,1.79,690.31,88.11
2025-05-28T22:10:00Z,-20.64,0,4481.72,11785.39,40.16,0,65,1008.56,634.69,89.95,36.48,33.02,2030.94,4151.33,0.9,0,442.44,882.19,0.09,0,3.12,34.21,31.81,4.42,1.85,690.36,103.74
2025-05-28T22:15:00Z,-5.55,0,4473.59,11856.06,39.47,0,62,1060.76,548.46,89.1,36.93,71.52,2019.46,4055.36,1.21,0,441.57,887.81,0.09,0,2.98,36.12,27.6,4.38,1.88,692.31,109.36
2025-05-28T22:20:00Z,-10.19,0,4461.91,11935.05,39.21,0,64,1102.52,483.19,88.23,36.01,11.97,2137.9,3912.41,1.21,0,440.42,894.05,0.09,0,3.07,37.66,24.41,4.34,1.83,695.3,109
2025-05-28T22:25:00Z,-13.73,0,4453.75,11959.22,38.37,0,61,1139.11,445.74,88.37,35.7,10.11,2110.16,3857.76,1.21,0,439.62,895.84,0.09,0,2.93,38.97,22.6,4.34,1.81,697.67,118.52
2025-05-28T22:30:00Z,-11.16,0,4456.34,11958.48,40.08,0,60,1183.99,438.59,87.33,35.22,16.83,1938.45,3817.2,1.21,0,439.85,895.88,0.09,0,2.88,40.34,22.25,4.29,1.79,703.02,109
2025-05-28T22:35:00Z,-40.9,0,4445.97,11941.51,40.1,0,59,1140.41,438.14,87.56,35.2,1.27,1838,3806.13,1.21,0,438.88,894.6,0.09,0,2.83,38.99,22.22,4.3,1.79,707.94,103.5
2025-05-28T22:40:00Z,-8.3,0,4465.97,11882.1,39.19,0,61,1090.37,440.96,88.2,35.09,11.84,1808.37,3784.08,1.21,0,440.88,889.81,0.09,0,2.93,37.19,22.37,4.33,1.78,708.54,104.36
2025-05-28T22:45:00Z,-15.79,0,4451,11892.73,38.78,0,60,1038.42,438.58,88.06,34.45,6.1,1778.19,3751.49,1.21,0,439.38,890.42,0.09,0,2.88,35.32,22.24,4.33,1.75,711.14,101.9
2025-05-28T22:50:00Z,-22.59,0,4447.09,11826.22,38.94,0,59,982.44,439.69,89.13,34.41,0.5,1777.35,3725.59,1.2,0,439.01,885.2,0.09,0,2.83,33.3,22.3,4.38,1.75,712.26,95.46
2025-05-28T22:55:00Z,-29.56,0,4453.53,11728.52,39.04,0,57,929.6,441.92,88.32,35.34,0.18,1791.2,3693.29,1.21,0,439.64,877.42,0.09,0,2.73,31.38,22.41,4.34,1.79,712.79,99.64
2025-05-28T23:00:00Z,-103.48,0,4436.75,11755.43,38.67,0,56,914.06,440.29,9.16,34.91,0.26,1756.44,3636.19,1.2,0,438.01,879.6,0.09,0,2.69,30.83,22.33,0.45,1.77,718.55,85.91
2025-05-28T23:05:00Z,-158.32,0,4435,11639.14,38.94,0,56,888.05,440.87,9.03,35.18,0.28,1758.83,3655.22,1.21,0,437.83,870.47,0.09,0,2.69,29.89,22.36,0.44,1.78,718.74,80.74
2025-05-28T23:10:00Z,-84.44,0,4457.13,11566.36,39.05,0,57,853.91,357.53,0,35.48,1.09,1822.56,3685.76,1.21,0,440.01,864.47,0.09,0,2.73,28.85,17.85,0,1.8,713.81,94.52
2025-05-28T23:15:00Z,-16.48,0,4464.94,11613.22,38.67,0,60,840.73,297.12,0,36.84,20.45,1842.94,3655.49,1.21,0,440.78,868.03,0.09,0,2.88,28.58,14.67,0,1.87,712.44,100.45
2025-05-28T23:20:00Z,-59.03,0,4451.41,11669.52,39.31,0,59,793.93,258.67,0,37.18,0.09,1832,3672.79,1.21,0,439.4,872.64,0.09,0,2.83,27.1,12.59,0,1.89,715.35,94.03
2025-05-28T23:25:00Z,-57.73,0,4465.72,11617.32,39,0,61,683.5,258.93,0,37.32,4.44,1833.66,3690.11,1.21,0,440.85,868.43,0.09,0,2.93,23.64,12.61,0,1.9,715.95,86.58
2025-05-28T23:30:00Z,-71.41,0,4469.34,11603.02,38.76,0,62,596.54,259.9,0,36.71,2.27,1832.04,3711.88,1.21,0,441.22,867.19,0.09,0,2.98,20.88,12.65,0,1.87,716.99,90
2025-05-28T23:35:00Z,-169.39,0,4446.19,11576.03,36.05,0,58,591.33,260.05,0,36.69,0.19,1826.57,3745.02,1.21,0,438.93,865.18,0.08,0,2.78,20.7,12.66,0,1.87,718.78,82.28
2025-05-28T23:40:00Z,-129.1,0,4458.59,11527.88,30.61,0,58,595.95,202.76,0,36.83,6.55,1801.13,3747.17,1.21,0,440.15,861.68,0.08,0,2.78,20.87,9.63,0,1.87,718.28,77.57
2025-05-28T23:45:00Z,-155,0,4459.91,11460.28,29.02,0,60,593.18,202.42,0,37.1,2.54,1806.18,3729.74,1.21,0,440.23,856.69,0.07,0,2.88,20.77,9.62,0,1.89,719.22,80.09
2025-05-28T23:50:00Z,-252.94,0,4457.03,11450.2,29.25,-0.1,60,589.88,202.33,0,37.02,0.44,1797.05,3746.4,1.21,0,440.01,855.98,0.07,0,2.88,20.65,9.61,0,1.88,722.18,72.87
2025-05-28T23:55:00Z,-197.4,0,4452.28,11361.11,29.19,-0.1,61,520.99,202.23,0,38.06,0.27,1774.78,3715.37,1.21,0,439.48,849.39,0.07,0,2.93,18.33,9.65,0,1.94,722.33,88.34
2025-05-29T00:00:00Z,-538.45,0,4467.69,11494.33,29.22,-0.1,61,586.07,203.52,0,35.9,1.75,1788.84,3748.99,1.21,0,441.01,859.19,0.07,0,2.93,20.53,9.67,0,1.83,732.3,77.24
2025-05-29T00:05:00Z,-550.4,0,4476.13,11392.43,28.54,-0.1,61,595.14,202.69,0,35.92,2.02,1782.67,3705.89,1.21,0,441.84,851.75,0.07,0,2.93,20.84,9.63,0,1.83,733.74,85.96
2025-05-29T00:10:00Z,-446.87,0,4482.91,11426.18,29.19,-0.1,63,598.77,172.31,0,36.45,6.45,1777.61,3648.33,1.21,0,442.55,853.58,0.07,0,3.02,20.97,8.35,0,1.85,732.48,88.53
2025-05-29T00:15:00Z,-385.58,0,4456.38,11322.48,29.25,-0.1,60,589.84,161.04,0,37.54,0.04,1785.13,3619.33,1.21,0,439.91,845.22,0.07,0,2.88,20.65,7.87,0,1.91,729.92,71.31
2025-05-29T00:20:00Z,-133.66,0,4466.53,11111.81,28.68,0,61,520.04,161.17,0,37.7,2.86,1771.42,3579.03,1.21,0,440.92,829.78,0.07,0,2.93,18.31,7.87,0,1.92,722.96,77.12
2025-05-29T00:25:00Z,-326.03,0,4470,11109.93,29.39,-0.1,61,583.02,161.46,0,37.56,0.13,1765.69,3577.3,1.21,0,441.24,829.6,0.07,0,2.93,20.42,7.89,0,1.91,728.84,82.15
2025-05-29T00:30:00Z,-515.94,0,4463.47,11214.05,28.81,-0.1,61,594.16,159.85,0,37.24,1.9,1747.37,3629.07,1.21,0,440.61,837.29,0.07,0,2.93,20.8,7.86,0,1.9,734.64,70.28
2025-05-29T00:35:00Z,-301.11,0,4460.06,11005.72,29.94,0,61,518.58,160.31,0,38.12,2.06,1727.36,3604.12,1.21,0,440.29,821.72,0.08,0,2.93,18.25,7.88,0,1.94,728.25,72.42
2025-05-29T00:40:00Z,-251.68,0,4477.44,10954.23,28.55,0,63,529.16,161.67,0,38.09,2.74,1688.98,3591.66,1.21,0,441.97,818.29,0.07,0,3.02,18.62,7.9,0,1.94,728.3,72.52
2025-05-29T00:45:00Z,-222.19,0,4472.28,10910.82,29.32,0,61,536.65,162.29,0,38.22,5.65,1703.83,3548.64,1.21,0,441.47,815.26,0.07,0,2.93,18.88,7.93,0,1.95,727.69,72
2025-05-29T00:50:00Z,-260.22,0,4447.03,10863.26,29.21,0,58,512.51,160.49,0,38.34,0.02,1672.26,3573.52,1.21,0,439.01,811.61,0.07,0,2.78,18.04,7.84,0,1.95,728.86,72.35
2025-05-29T00:55:00Z,-378.74,0,4442.72,10801.94,27.46,0,58,507.99,162.16,0,37.67,0.2,1661.49,3632.58,1.21,0,438.59,807.03,0.07,0,2.78,17.88,7.92,0,1.92,730.83,71.3
2025-05-29T01:00:00Z,-366.06,0,4478.03,10746.18,30.56,0,61,498.2,162.62,0,37.86,2.72,1694.02,3594.09,1.21,0,442.04,802.84,0.08,0,2.93,17.55,7.94,0,1.93,730.82,71.25
2025-05-29T01:05:00Z,-334.78,0,4462.94,10711.86,29.48,0,59,492.4,161.71,0,38.38,0.54,1684.28,3607.18,1.21,0,440.53,800.35,0.07,0,2.83,17.35,7.9,0,1.95,729.26,72.84
2025-05-29T01:10:00Z,-274.08,0,4466.56,10717.21,29.42,0,60,492.71,161.78,0,38.09,3.25,1601,3572.26,1.21,0,440.93,800.76,0.07,0,2.88,17.36,7.96,0,1.94,731.35,73.56
2025-05-29T01:15:00Z,-368.13,0,4441.13,10704.53,29.72,0,57,510.37,162.2,0,38.11,0,1586.99,3543.9,1.21,0,438.42,799.85,0.07,0,2.73,17.96,7.93,0,1.94,735.35,71.81
2025-05-29T01:20:00Z,-322.29,0,4444.84,10585.02,29.05,0,59,496.48,161.93,0,38.34,0.06,1582.04,3562.27,1.21,0,438.82,791.09,0.07,0,2.83,17.49,7.91,0,1.95,732.73,71.41
2025-05-29T01:25:00Z,-449.61,0,4439.16,10535.8,29.46,0,57,488.9,163.09,0,37.51,0,1578.29,3640.33,1.21,0,438.27,787.47,0.07,0,2.73,17.22,7.97,0,1.91,734.26,64
2025-05-29T01:30:00Z,-324.94,0,4449.25,10408.25,28.84,0,58,462.04,163.46,0,38.02,0.05,1529.34,3637.37,1.21,0,439.24,777.76,0.07,0,2.78,16.33,7.99,0,1.94,731.18,65.28
2025-05-29T01:35:00Z,-383.39,0,4455.13,10433.68,28.62,0,59,464.84,163.89,0,38.5,0,1611.61,3653.24,1.21,0,439.83,779.15,0.07,0,2.83,16.42,8.01,0,1.96,729.76,69.91
2025-05-29T01:40:00Z,-380.35,0,4441.16,10391.85,28.34,0,40,488.04,163.39,0,38.19,0.06,1516.77,3680.02,1.21,0,438.44,776.09,0.07,0,1.92,17.19,7.99,0,1.95,731.24,63.79
2025-05-29T01:45:00Z,-348.6,0,4456.91,10304.56,28.12,0,40,462.38,164,0,38.25,0.19,1491.1,3724.45,1.21,0,439.96,769.33,0.07,0,1.92,16.34,8.02,0,1.95,729.33,64
2025-05-29T01:50:00Z,-390.69,0,4464.75,10252.37,29.32,-0.1,40,472.39,165.16,0,37.73,0.65,1480.75,3749.17,1.21,0,440.78,765.25,0.07,0,1.92,16.68,8.07,0,1.92,729.78,64
2025-05-29T01:55:00Z,-412.07,0,4466.09,10208.84,28.66,-0.1,40,472.99,164.54,0,39.42,0.23,1507.56,3705.44,1.21,0,440.88,761.68,0.07,0,1.92,16.7,8.04,0,2.01,730.64,59.4
2025-05-29T02:00:00Z,-372.95,0,4475.19,10215.08,28.59,-0.1,42,464.12,164.81,0,40.63,7.2,1510.55,3709.22,1.21,0,441.79,761.8,0.07,0,2.02,16.4,8.05,0,2.08,728.92,64
2025-05-29T02:05:00Z,-353.28,0,4455.63,10118.35,28.26,-0.1,41,479.93,163.29,0,41.41,0.12,1508.82,3625.38,1.21,0,439.85,754.57,0.07,0,1.97,16.92,7.98,0,2.12,730.07,68.67
2025-05-29T02:10:00Z,-332.03,0,4477.44,10098.27,28.89,-0.1,43,493.14,163.79,0,42.54,38.02,1542.53,3584.64,1.21,0,442.01,752.97,0.07,0,2.06,17.38,8.05,0,2.18,728.24,70.2
2025-05-29T02:15:00Z,-359.17,0,4452.31,10093.08,28.99,-0.1,41,485.98,162.96,0,42.71,0.37,1536.36,3599.35,1.21,0,439.5,752.9,0.07,0,1.97,17.12,8.01,0,2.18,729.95,68.53
2025-05-29T02:20:00Z,-373.76,0,4434.13,10070.96,28.24,-0.1,40,487.38,162.11,0,42.66,0.03,1454.21,3560.9,1.21,0,437.77,751.44,0.07,0,1.92,17.17,7.97,0,2.18,734.49,63.9
2025-05-29T02:25:00Z,-385.01,0,4464.81,10081.18,27.74,-0.1,41,465.02,164.22,0,42.62,4.8,1446.61,3512.85,1.21,0,440.8,751.92,0.07,0,1.97,16.44,8.03,0,2.18,737.74,68.72
2025-05-29T02:30:00Z,-442.39,0,4471.5,10054.53,28.92,0,41,489.6,162.98,0,42.65,0.86,1478.69,3498.48,1.21,0,441.39,750.25,0.07,0,1.97,17.25,8.02,0,2.18,739.04,69.16
2025-05-29T02:35:00Z,-438.37,0,4453.44,10054.3,28.85,0,40,485.86,164.16,0,42.82,0.18,1472.13,3488.75,1.21,0,439.61,750.45,0.07,0,1.92,17.12,8.02,0,2.19,739.27,68.47
2025-05-29T02:40:00Z,-313.76,0,4467.22,9989.84,28.18,0,42,489.93,163.8,0,42.12,3.13,1438.05,3467.99,1.21,0,440.98,745.63,0.07,0,2.02,17.26,8.01,0,2.16,736.31,69.99
2025-05-29T02:45:00Z,-412.01,0,4447.41,10049.27,28.56,0,39,487.51,162.06,0,38.21,0.05,1415.1,3456.14,1.21,0,439.03,750.31,0.07,0,1.87,17.17,7.97,0,1.94,741.68,69.1
2025-05-29T02:50:00Z,-539.49,0,4459.69,10130.45,28.21,0,41,489.23,162.02,0,39.71,0.2,1417.21,3456.44,1.21,0,440.26,756.52,0.07,0,1.97,17.24,7.97,0,2.03,747.37,67.81
2025-05-29T02:55:00Z,-438.12,0,4445.03,10007.08,28.46,0,40,487.73,163.33,0,39.85,0.15,1403.32,3451.99,1.21,0,438.82,747.12,0.07,0,1.92,17.18,7.98,0,2.03,742.82,68.38
2025-05-29T03:00:00Z,-446.37,0,4440.63,9934.05,28.4,0,40,487.77,162.96,0,38.59,0.05,1391.27,3490.98,1.21,0,438.39,741.92,0.07,0,1.92,17.18,7.96,0,1.97,741.61,60.12
2025-05-29T03:05:00Z,-425.49,0,4452,9897.67,29.08,0,40,460.21,163.48,0,38.84,0.51,1378.46,3502.67,1.21,0,439.5,738.96,0.07,0,1.92,16.26,7.99,0,1.98,741.11,68.42
2025-05-29T03:10:00Z,-430.49,0,4451.66,9885.4,28.96,0,40,484.56,162.58,0,38.94,0.39,1335.06,3520.59,1.21,0,439.42,738.08,0.07,0,1.92,17.07,8,0,1.99,741.78,69.54
2025-05-29T03:15:00Z,-464.44,0,4454.38,9905.23,28.84,0,40,488.74,163.04,0,39.62,0.07,1340.5,3531.11,1.21,0,439.74,739.34,0.07,0,1.92,17.22,8.02,0,2.02,742.51,68.84
2025-05-29T03:20:00Z,-457.1,0,4446.81,9894.8,28.49,0,40,488.38,163.38,0,38.92,0.23,1331.71,3509.34,1.21,0,439.03,738.45,0.07,0,1.92,17.21,7.98,0,1.98,743.08,65.04
2025-05-29T03:25:00Z,-439.42,0,4460.06,9914.96,29.06,0,40,489.14,163.99,0,38.68,0.43,1333.51,3487.27,1.21,0,440.31,739.69,0.07,0,1.92,17.24,8.06,0,1.97,743.44,69.7
2025-05-29T03:30:00Z,-472.85,0,4442.69,9915.82,28.23,0,40,488,163.67,0,38.88,0,1313.83,3438.17,1.21,0,438.6,740,0.07,0,1.92,17.19,8,0,1.98,747.16,64
2025-05-29T03:35:00Z,-434.46,0,4468.94,9909.24,29.02,0,41,464.82,163.43,0,38.94,1.16,1346.09,3464.36,1.21,0,441.17,739.2,0.07,0,1.97,16.43,7.99,0,1.99,744.13,64.53
2025-05-29T03:40:00Z,-408.24,0,4454.69,9858.83,28.55,0,40,478.5,163.51,0,38.74,0.11,1340.88,3425.78,1.21,0,439.76,735.33,0.07,0,1.92,16.88,7.99,0,1.98,743.83,61.13
2025-05-29T03:45:00Z,-399.72,0,4472.56,9899.96,28.83,0,42,462.11,163.6,0,39.11,6.9,1367.35,3424.55,1.21,0,441.51,738.28,0.07,0,2.02,16.33,8,0,1.99,743.19,69.88
2025-05-29T03:50:00Z,-388.32,0,4458.44,9909.58,28.19,-0.1,40,487.68,162.29,0,38.87,0.03,1353.81,3425.61,1.21,0,440.14,739.27,0.07,0,1.92,17.18,7.98,0,1.98,743.07,64.71
2025-05-29T03:55:00Z,-304.38,0,4456.78,9856.47,28.21,0,40,462.39,164.08,0,39.26,0.29,1353.14,3406.09,1.21,0,439.98,735.07,0.07,0,1.92,16.34,8.02,0,2,740.42,61.05
2025-05-29T04:00:00Z,-294.4,0,4465.09,9889.1,28.32,0,41,466.27,163.59,0,39.13,0.97,1357.79,3350.67,1.21,0,440.79,737.51,0.07,0,1.97,16.48,7.99,0,2,742.32,71.29
2025-05-29T04:05:00Z,-431.17,0,4450.13,9988.28,28.15,0,40,487.58,163.71,0,39.15,0.03,1369.21,3293.4,1.21,0,439.34,745.15,0.07,0,1.92,17.17,8,0,2,749.56,64
2025-05-29T04:10:00Z,-356.11,0,4462.94,9930.69,27.58,0,41,463,163.27,0,38.9,0.59,1508.1,3271.29,1.21,0,440.54,740.99,0.07,0,1.97,16.36,7.98,0,1.98,742.55,67.46
2025-05-29T04:15:00Z,-214.23,0,4467.28,9942.97,28.51,0,41,485.72,164.67,0,38.79,0.39,1412.09,3263.44,1.21,0,440.96,742.11,0.07,0,1.97,17.12,8.05,0,1.98,740.99,67.46
2025-05-29T04:20:00Z,-229.35,0,4456.25,9987.72,28.09,0,40,486.38,163.63,0,38.84,0.14,1402.41,3181.36,1.21,0,439.92,745.65,0.07,0,1.92,17.14,8,0,1.98,745.33,67.93
2025-05-29T04:25:00Z,-273.46,0,4471.84,10081.16,28.52,0,41,493.6,164.36,0,38.93,2.12,1422.09,3152.86,1.21,0,441.46,752.78,0.07,0,1.97,17.4,8.03,0,1.99,748.27,67.96
2025-05-29T04:30:00Z,-333.56,0,4431.78,10123.3,28.31,0,41,487.24,162.93,0,38.59,0,1412.11,3160.7,1.21,0,437.54,756.21,0.07,0,1.97,17.17,8.01,0,1.97,750.51,64.7
2025-05-29T04:35:00Z,-219.71,0,4450.47,10015.22,28.14,0,40,461.86,163.17,0,39.18,0.15,1425.31,3170.45,1.21,0,439.35,747.93,0.07,0,1.92,16.32,8.03,0,2,745.18,67.82
2025-05-29T04:40:00Z,-286.62,0,4471.25,10132.75,28.37,0,42,491.29,165.03,0,37.55,7.24,1484.84,3158.23,1.21,0,441.4,756.87,0.07,0,2.02,17.31,8.06,0,1.92,746.55,68.34
2025-05-29T04:45:00Z,-315.11,0,4434.53,10169.28,27.6,0,39,486.81,162.13,0,37.91,0.06,1468.47,3170.95,1.21,0,437.81,759.86,0.07,0,1.87,17.15,7.92,0,1.94,747.83,64
