date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh,Distillate - MW,Distillate Emissions Vol - tCO₂e
2025-05-14T02:35:00Z,-114.68,0,-478.95,0,4846.41,-1.2,230.54,100.04,42.32,0,131.44,668.58,0.09,0,18.75,30.03,0,360.4,NA,10.13,4.84,2.15,768.68,75.63,0,0
2025-05-14T02:40:00Z,-134.42,0,-433.25,0,4755.65,-1.2,231.87,99.44,42.45,0,131.44,676.85,0.09,0,18.7,27.05,0,353.58,NA,10.18,4.81,2.15,768.16,77.53,0,0
2025-05-14T02:45:00Z,-129.2,0,-423.05,0,4734.62,-1.2,231.54,98.82,42.55,0.23,131.31,695.92,0.09,0,18.65,26.31,0,352.02,NA,10.18,4.78,2.16,764.43,73.28,0,0
2025-05-14T02:50:00Z,-114.88,0,-428.45,0,4684.2,-1.2,229.33,101.66,41.04,0.85,130.59,713.53,0.09,0,18.6,26.53,0,348.45,NA,10.08,4.92,2.08,759.4,73.75,0,0
2025-05-14T02:55:00Z,-161.85,0,-384.85,0,4653.86,-1.2,229.63,101.83,40.72,0,130.65,719.47,0.09,0,18.55,23.8,0,346.31,NA,10.09,4.93,2.06,764.79,75.36,0,0
2025-05-14T03:00:00Z,-173.56,0,-374,0,4618.92,-1.2,231.11,100.57,42.34,0.29,130.66,703.16,0.09,0,18.5,23.17,0,343.87,NA,10.16,4.87,2.15,768.13,73.62,0,0
2025-05-14T03:05:00Z,-163.07,0,-379.5,0,4618.44,-1.2,231.87,101.38,41.59,0,130.91,694.8,0.09,0,18.5,23.54,0,343.8,NA,10.18,4.91,2.11,767.61,73.59,0,0
2025-05-14T03:10:00Z,-119.67,0,-384.95,0,4612.73,-1.2,233.01,99.93,41.65,0.39,131.44,685.96,0.09,0,18.5,23.91,0,343.38,NA,10.22,4.84,2.11,762.31,77.53,0,0
2025-05-14T03:15:00Z,-112.96,0,-403.15,0,4677.5,-1.2,232.58,101.5,40.17,0.95,132.25,664.58,0.09,0,18.5,25.16,0,348.03,NA,10.21,4.91,2.03,765.2,75.63,0,0
2025-05-14T03:20:00Z,-66.66,0,-421.5,0,4713.58,-1.2,231.51,101.23,42.2,0.96,131.57,633.45,0.09,0,18.5,26.47,0,350.56,NA,10.16,4.9,2.14,763.32,74.18,0,0
2025-05-14T03:25:00Z,-84.29,0,-417.2,0,4672.84,-1.2,229.56,100.08,42.6,0.1,130.74,624.63,0.09,0,18.5,26.23,0,347.66,NA,10.1,4.84,2.16,766.78,75.63,0,0
2025-05-14T03:30:00Z,-90.68,0,-400.55,0,4696.02,-1.2,232.33,101.54,41.87,0.48,130.86,631.7,0.09,0,18.5,24.98,0,349.27,NA,10.21,4.91,2.12,767.13,75.63,0,0
2025-05-14T03:35:00Z,-75.29,0,-208.55,0,4694.02,-1.2,232.08,99.2,40.82,0.11,131.03,608.44,0.09,0,18.52,13.15,0,349.15,NA,10.2,4.8,2.07,767.41,84.45,0,0
2025-05-14T03:40:00Z,-62.54,0,-284.85,0,4785.67,-1.2,231.72,100.13,40.78,0.28,131.43,606.6,0.09,0,18.53,18.02,0,355.97,NA,10.17,4.84,2.06,767.88,84.99,0,0
2025-05-14T03:45:00Z,-134.16,0,-258.45,0,4845.64,-1.2,229.32,100.82,42.18,0,131.25,613.64,0.09,0,18.55,16.36,0,360.34,NA,10.09,4.88,2.14,778.05,80.15,0,0
2025-05-14T03:50:00Z,-46.39,0,-253.25,0,4775.63,-1.2,229.44,97.81,42.85,0.02,130.84,586.31,0.09,0,18.57,16.07,0,355.06,NA,10.09,4.73,2.17,768.02,84.45,0,0
2025-05-14T03:55:00Z,-96.07,0,-252.85,0,4839.2,-1.2,229.08,99.87,42.19,0.39,130.94,577.44,0.09,0,18.58,16.1,0,359.82,NA,10.06,4.83,2.14,777.35,75.63,0,0
2025-05-14T04:00:00Z,-61.68,0,-238.45,0,4743.6,-1.2,229.24,101.32,41.06,0,130.9,570,0.09,0,18.6,15.16,0,352.74,NA,10.09,4.9,2.08,771.68,80.6,0,0
2025-05-14T04:05:00Z,-69.58,0,-203.7,0,4744.87,-1.2,230.12,98.4,42.08,0,130.78,566.43,0.09,0,18.58,12.88,0,352.83,NA,10.12,4.76,2.13,773.44,81.15,0,0
2025-05-14T04:10:00Z,-83.36,0,-240.85,0,4831.92,-1.2,231.77,102.38,42.47,0.78,131.06,577.58,0.09,0,18.57,15.24,0,359.77,NA,10.17,4.95,2.15,776.33,81.18,0,0
2025-05-14T04:15:00Z,-86.7,0,-226.05,0,4857.44,-1.2,233.11,98.97,41.93,1.07,131.26,539.24,0.09,0,18.55,14.35,0,361.71,NA,10.23,4.79,2.13,782.61,84.99,0,0
2025-05-14T04:20:00Z,-28.54,0,-269.25,0,4908.74,-1.2,231.08,100.33,40.9,0,131.18,528.5,0.09,0,18.53,17.13,0,365.47,NA,10.16,4.85,2.07,777.27,78.51,0,0
2025-05-14T04:25:00Z,-61.42,0,-212.8,0,4868.2,-1.2,231.16,102.32,39.06,0.72,131.21,525.37,0.09,0,18.52,13.53,0,362.51,NA,10.15,4.95,1.97,781.21,84.99,0,0
2025-05-14T04:30:00Z,-39.55,0,-250.1,0,4910.15,-1.2,231.28,101.28,39.7,0.11,131.21,545.5,0.09,0,18.5,15.88,0,365.58,NA,10.15,4.9,2,776.4,89.9,0,0
2025-05-14T04:35:00Z,-56.5,0,-242.05,0,4930.65,-1.2,229.78,98.65,40.54,0.21,131.07,553.16,0.09,0,18.5,15.37,0,367.1,NA,10.11,4.77,2.05,778.26,88.87,0,0
2025-05-14T04:40:00Z,-36.18,0,-237.75,0,4951.96,-1.2,233.58,100.69,40.59,2.1,131.32,556.87,0.09,0,18.5,15.09,0,368.65,NA,10.25,4.87,2.05,774.77,97.89,0,0
2025-05-14T04:45:00Z,-56.17,0,-225,0,4950.2,-1.2,229.72,100.49,40.31,0.13,131,555.34,0.09,0,18.5,14.29,0,368.68,NA,10.1,4.86,2.04,778.47,98.83,0,0
2025-05-14T04:50:00Z,-35.36,0,-270.55,0,5041.32,-1.2,230.98,101.66,40.66,0.26,130.59,573.66,0.09,0,18.5,17.19,0,375.85,NA,10.16,4.92,2.06,775.9,93.3,0,0
2025-05-14T04:55:00Z,-20.88,0,-228,0,4948.84,-1.2,232.92,101.4,40.92,1,130.91,561.21,0.09,0,18.5,14.47,0,368.56,NA,10.24,4.91,2.07,772.58,98.83,0,0
2025-05-14T05:00:00Z,-18.9,0,-243.95,0,4994.39,-1.2,230.15,101.6,40.53,0.25,130.63,558.61,0.09,0,18.5,15.5,0,371.97,NA,10.13,4.92,2.05,773.92,98.83,0,0
2025-05-14T05:05:00Z,-7.35,0,-240.15,0,4998.55,-1.3,230.71,99.18,39.04,0.64,130.62,574.1,0.09,0,18.47,15.24,0,372.27,NA,10.14,4.8,1.97,770.47,99.22,0,0
2025-05-14T05:10:00Z,-0.1,0,-269.2,0,5088.25,-1.3,231.77,116.66,38.61,5.51,131.73,580.41,0.09,0,18.43,17.09,0,379.52,NA,10.17,5.64,1.95,770.34,108.55,0,0
2025-05-14T05:15:00Z,-34.81,0,-287.5,0,5175.37,-1.2,232.07,120.49,38.55,0.52,131.29,581.11,0.09,0,18.4,18.3,0,386.63,NA,10.19,5.83,1.95,778.31,102.6,0,0
2025-05-14T05:20:00Z,-13.73,0,-311.6,0,5219.52,-1.3,230.53,120.68,38.72,0.4,130.78,602.39,0.09,0,18.37,19.82,0,390.25,NA,10.14,5.84,1.95,774.61,101.73,0,0
2025-05-14T05:25:00Z,-4.98,0,-323.2,0,5221.09,-1.3,229,118.93,38.65,0,130.53,640.27,0.09,0,18.33,20.5,0,390.48,NA,10.07,5.75,1.95,769.22,101.73,0,0
2025-05-14T05:30:00Z,-5.56,0,-494.25,0,5207.98,-1.2,229.55,118.92,38.82,0,130.53,663.05,0.09,0,18.3,31.51,0,389.52,NA,10.1,5.75,1.96,765.95,100.87,0,0
2025-05-14T05:35:00Z,-4.05,0,-392.9,0,5217.03,-1.2,230.72,119.79,38.9,0.16,130.52,702.26,0.09,0,18.3,24.89,0,390.08,NA,10.14,5.8,1.96,760.94,98.83,0,0
2025-05-14T05:40:00Z,-8.63,0,-369.1,0,5220.49,-1.2,230.45,79.89,38.65,0.01,130.92,700.86,0.09,0,18.3,23.41,0,390.2,NA,10.13,3.87,1.95,762.6,98.83,0,0
2025-05-14T05:45:00Z,-0.63,0,-369,0,5242.7,-1.2,232.83,81.81,38.73,1.83,131.19,712.62,0.09,0,18.3,23.37,0,391.86,NA,10.25,3.96,1.96,760.31,109.74,0,0
2025-05-14T05:50:00Z,-15.86,0,-367.95,0,5265.66,-1.2,230.43,119.26,38.81,0.52,130.9,702.34,0.09,0,18.3,23.34,0,393.68,NA,10.12,5.77,1.96,763.29,115.29,0,0
2025-05-14T05:55:00Z,-0.03,0,-369.35,0,5278.08,-1.3,230.51,120.31,38.8,1.19,130.87,680.6,0.09,0,18.3,23.51,0,394.6,NA,10.13,5.82,1.96,764.03,117.05,0,0
2025-05-14T06:00:00Z,-0.03,0,-369.7,0,5273.53,-1.3,271.57,158.44,42.25,6.07,131.09,673.32,0.09,0,18.3,23.44,0,394.27,NA,11.63,7.67,2.14,761.03,139.49,0,0
2025-05-14T06:05:00Z,-8.74,0,-356.9,0,5349.26,-1.3,269.7,159.65,42.27,0.95,130.87,640.27,0.09,0.52,18.32,22.82,0,400.21,NA,11.56,7.72,2.14,768.6,116,0,0
2025-05-14T06:10:00Z,-0.15,0,-317.95,0,5351.71,-1.3,242.11,158.92,41.87,27.3,131.81,622.2,0.09,1.04,18.33,20.32,0,399.96,NA,10.56,7.69,2.12,767.08,147.38,0,0
2025-05-14T06:15:00Z,-0.17,0,-313.8,0,5426.47,-1.3,268.79,159.49,42.05,3.31,131.45,636.91,-0.1,1.56,18.35,20.09,0,405.66,NA,11.51,7.72,2.13,768.44,132.83,0,0
2025-05-14T06:20:00Z,-0.46,0,-304.05,0,5442.49,-1.3,270.55,159.45,42.09,4.74,131.17,613.19,-0.1,2.08,18.37,19.54,0,406.84,NA,11.6,7.71,2.13,771.24,149.84,0,0
2025-05-14T06:25:00Z,0,0,-298.6,0,5473.61,-1.3,269.91,159.59,42.16,63.81,131.68,587.51,-0.1,2.59,18.38,19.11,0,409.23,NA,11.56,7.72,2.14,767.93,163.55,0,0
2025-05-14T06:30:00Z,0,0,-334.25,0,5480.55,-1.3,270.34,159.39,42.35,99.77,175.86,595.98,-0.1,3.11,18.4,21.11,0,409.7,NA,11.57,7.71,2.15,757.91,147.73,0,0
2025-05-14T06:35:00Z,-0.36,0,-420.6,0,5457.68,-1.3,270.18,158.43,42.03,209.8,295.77,615.46,0,16.15,18.45,25.62,0,408.07,NA,11.56,7.67,2.13,729.41,162.95,0,0
2025-05-14T06:40:00Z,-0.41,0,-405.65,0,5463.97,-1.3,269.94,158.69,42.24,163.93,294.7,630.98,1.3,29.19,18.5,24.82,0,408.53,NA,11.56,7.68,2.14,731.26,132.83,0,0
2025-05-14T06:45:00Z,-0.14,0,-386.05,0,5399.8,-1.5,271.04,158.73,42.22,212,295.93,631.55,5.14,42.23,18.55,23.37,0,403.34,NA,11.6,7.68,2.14,722.05,163.55,0,0
2025-05-14T06:50:00Z,-0.47,0,-378.8,0,5468.67,-1.5,270.3,158.99,41.82,184.18,303.54,638.16,10.05,55.27,18.6,23.02,0,408.72,NA,11.57,7.69,2.12,723.68,157.47,0,0
2025-05-14T06:55:00Z,0,0,-420.15,0,5448.81,-1.5,269.75,157.89,41.93,231.37,295.39,628.54,26.17,68.32,18.65,25.37,0,407.42,NA,11.56,7.64,2.13,717.49,129.45,0,0
2025-05-14T07:00:00Z,0,0,-401.95,0,5377.89,-1.5,269.48,158.31,42.04,302.7,295.44,607.01,45.84,81.36,18.7,23.96,0,401.78,NA,11.55,7.66,2.13,706.83,132.83,0,0
2025-05-14T07:05:00Z,0,0,-365.15,0,5439.97,-1.5,270.78,158.82,41.94,219.02,295.26,575.14,73.17,121.04,18.77,22.09,0,406.62,NA,11.59,7.68,2.13,713.36,132.99,0,0
2025-05-14T07:10:00Z,0,0,-355.1,0,5484.46,-1.5,257.48,158.86,42.03,238.15,295.47,551.97,104.41,160.73,18.83,21.45,0,410.01,NA,11.1,7.69,2.13,708.33,163.55,0,0
2025-05-14T07:15:00Z,-0.02,0,-381.25,0,5525.68,-1.5,271.28,158.9,42.1,253.28,324.98,499.72,133.22,200.41,18.9,22.97,0,412.95,NA,11.61,7.69,2.13,702.59,203.52,0,0
2025-05-14T07:20:00Z,-0.19,0,-386.15,0,5535.42,-1.5,271.25,159.1,40.82,237.89,335.06,469.56,178.55,240.1,18.97,23.24,0,413.64,NA,11.61,7.7,2.06,697.93,222.47,0,0
2025-05-14T07:25:00Z,-0.47,0,-399.4,0,5531.27,-1.5,268.8,158.43,40.8,210.88,333.35,452.23,224.47,279.78,19.03,24.04,0,413.33,NA,11.53,7.67,2.06,694.01,253.2,0,0
2025-05-14T07:30:00Z,-0.33,0,-370.7,0,5535.16,-1.6,272.6,158.56,39.04,103.3,334.12,423.74,258.61,319.47,19.1,22.63,0,413.59,NA,11.67,7.67,1.98,699.58,200,0,0
2025-05-14T07:35:00Z,-0.52,0,-400.65,0,5522.6,-1.6,269.55,158.76,39.09,106.44,333.96,404.47,303.28,374.13,19.18,24.35,0,412.7,NA,11.56,7.68,1.98,691.31,163.55,0,0
2025-05-14T07:40:00Z,0,0,-424.65,0,5491.74,-1.7,270.64,159.02,39.45,279.74,176.38,414.1,379.24,428.79,19.27,25.42,0,410.39,NA,11.59,7.69,2,675.89,163.55,0,0
2025-05-14T07:45:00Z,-0.7,0,-416.7,0,5450.97,-1.6,268.11,157.82,39.05,106.3,323.25,424.34,416.53,483.46,19.35,24.84,0,407.32,NA,11.49,7.64,1.98,667.93,230.65,0,0
2025-05-14T07:50:00Z,-0.98,0,-444.05,0,5433.11,-1.6,268.19,158.02,39.51,35.2,334.28,427.18,503.16,538.12,19.43,26.34,0,405.96,NA,11.49,7.65,2,659.67,144.8,0,0
2025-05-14T07:55:00Z,-0.9,0,-424.35,0,5406.5,-1.6,270.68,112.37,40.31,33.27,296.39,446.07,578.31,592.78,19.52,24.99,0,404.09,NA,11.61,5.44,2.04,650.1,132.83,0,0
2025-05-14T08:00:00Z,-6.43,0,-375.95,0,5357.29,-1.6,229.19,64.74,40.31,0.16,293.76,457.55,575.51,647.44,19.6,22.24,0,400,NA,10.08,3.13,2.04,647.65,113.31,0,0
2025-05-14T08:05:00Z,-6.15,0,-357.75,0,5278.2,-1.7,230.6,19.43,40.39,0.5,292.95,432.32,629.9,708.88,19.8,21.03,0,393.93,NA,10.14,0.94,2.04,637.4,137.19,0,0
2025-05-14T08:10:00Z,-1.78,0,-320.65,0,5317.76,-1.7,269.3,0.25,40.45,56.17,131.15,428.68,584.07,770.32,20,19.29,0,397.16,NA,11.53,0.01,2.05,645.78,157.18,0,0
2025-05-14T08:15:00Z,-1.49,0,-297.55,0,5305.96,-1.8,269.64,0.25,40.54,13.78,131.26,421.14,579.44,831.75,20.2,18.05,0,396.7,NA,11.55,0.01,2.05,645.43,154.83,0,0
2025-05-14T08:20:00Z,-1.53,0,-318.8,0,5266.63,-1.8,268.76,0.25,40.26,10.43,130.97,409.52,598.12,893.19,20.4,19.32,0,393.98,NA,11.51,0.01,2.04,638.52,162.22,0,0
2025-05-14T08:25:00Z,-10.41,0,-330.05,0,5179.03,-1.8,269.87,0.25,40.67,0,130.6,435.59,653.18,954.62,20.6,19.74,0,387.81,NA,11.57,0.01,2.06,625.62,132.83,0,0
2025-05-14T08:30:00Z,-1.84,0,-302.55,0,5137.41,-1.9,230.33,0.25,40.69,12,130.81,429.49,655.83,1016.06,20.8,18.09,0,384.7,NA,10.12,0.01,2.06,618.74,129.45,0,0
2025-05-14T08:35:00Z,-2.75,0,-270.2,0,5000.04,-1.9,229.17,0.25,40.56,1.03,130.52,458.3,657.43,1064.09,20.88,16.02,0,374.19,NA,10.08,0.01,2.05,608.2,108.63,0,0
2025-05-14T08:40:00Z,-1.81,0,-148.75,0,4944.96,-1.9,231.33,0.25,40.56,14.78,130.85,411.27,727.37,1112.12,20.97,8.75,0,370.16,NA,10.17,0.01,2.05,600.95,118.9,0,0
2025-05-14T08:45:00Z,-8.48,0,-186.35,0,4918.62,-1.9,230.13,0.25,40.65,0.16,130.67,417.16,800.3,1160.16,21.05,10.85,0,368.42,NA,10.11,0.01,2.06,591.49,113.83,0,0
2025-05-14T08:50:00Z,-15.97,0,-201.2,0,4912.1,-1.9,229.27,0.25,40.64,1.02,130.77,429.15,840.92,1208.19,21.13,11.62,0,368.15,NA,10.09,0.01,2.06,584.19,98.45,0,0
2025-05-14T08:55:00Z,-1.7,0,-215.25,0,4824.26,-1.9,232.47,0.25,40.34,12.42,131.06,424.88,876.72,1256.22,21.22,12.28,0,360.95,NA,10.22,0.01,2.04,571.44,113.25,0,0
2025-05-14T09:00:00Z,-24.61,-70.26,-208.6,0,4852.04,-1.9,228.7,0.25,40.19,0,130.01,467.59,902.89,1304.26,21.3,11.7,0,363.41,NA,10.07,0.01,2.03,572.91,89.34,0,0
2025-05-14T09:05:00Z,-14.37,-243.68,-140.4,0,4763.75,-1.9,230.84,0.25,40.33,0,130.75,459.29,950.19,1359.17,21.42,7.58,0,356.24,NA,10.14,0.01,2.04,574.73,93.6,0,0
2025-05-14T09:10:00Z,-8.4,-243.47,-122.45,0,4679.51,-1.9,231.33,0.25,40.56,0.78,131.38,456.63,992.59,1414.08,21.53,6.53,0,349.39,NA,10.16,0.01,2.05,562.81,93.83,0,0
2025-05-14T09:15:00Z,-27.92,-244.11,-176.55,0,4724.01,-1.9,231.3,0.25,40.62,0.2,131.38,447.86,1031.96,1468.99,21.65,9.41,0,353.16,NA,10.18,0.01,2.05,560.17,93.83,0,0
2025-05-14T09:20:00Z,-20.35,-244.82,-124.95,0,4657.48,-2,232.91,0.25,42.06,2.84,131.1,423.18,980.51,1523.91,21.77,6.7,0,347.71,NA,10.23,0.01,2.13,557.82,93.34,0,0
2025-05-14T09:25:00Z,-23.19,-287.94,-138.8,0,4649.56,-2,229.87,0.25,41.77,0,130.78,423.54,1030.28,1578.82,21.88,7.34,0,347.16,NA,10.11,0.01,2.12,553.49,93.83,0,0
2025-05-14T09:30:00Z,-68.19,-490.01,-68.55,0,4712.44,-1.9,228.91,0.25,33.91,1.02,130.72,409.92,1065.76,1633.73,22,3.53,0,352.4,NA,10.07,0.01,1.75,570.43,78.75,0,0
2025-05-14T09:35:00Z,-78.69,-488.75,-33,0,4626.66,-1.9,231.01,0.25,39.81,0.92,130.78,415.73,1051.96,1654.78,22.05,1.69,0,345.58,NA,10.15,0.01,2.03,565.98,83.29,0,0
2025-05-14T09:40:00Z,-59.93,-489.14,-31.5,0,4623.93,-1.9,233.16,0.25,41.61,8.24,131.85,407.77,1099.17,1675.82,22.1,1.6,0,345.21,NA,10.23,0.01,2.11,559.15,87.73,0,0
2025-05-14T09:45:00Z,-1.49,-487.79,-86.35,0,4640.56,-1.9,231.93,0.25,41.98,20.11,131.52,405.69,1118.17,1696.86,22.15,4.38,0,346.39,NA,10.19,0.01,2.13,551.55,84.45,0,0
2025-05-14T09:50:00Z,-77.35,-490.68,-17.2,0,4636.92,-1.9,232.47,0.25,42.08,8.77,131.44,410.06,1145.51,1717.91,22.2,0.87,0,346.16,NA,10.22,0.01,2.13,554.63,80.75,0,0
2025-05-14T09:55:00Z,-110.81,-491.35,0,8.9,4581.21,-2,229.09,0.25,40.27,1.47,130.9,384.39,1132.82,1738.95,22.25,0,0.45,342.16,NA,10.07,0.01,2.04,558.16,73.23,0,0
2025-05-14T10:00:00Z,-100.86,-490.05,0,26.75,4490.26,-1.8,230.83,0.25,39.93,0,130.54,372.56,1174.5,1759.99,22.3,0,1.32,335.05,NA,10.16,0.01,2.02,551.86,68.57,0,0
2025-05-14T10:05:00Z,-121.07,-491.42,0,0.5,4454.05,-1.8,230.95,0.25,40.17,0,130.59,377.58,1194.99,1807.56,22.37,0,0.02,332.42,NA,10.17,0.01,2.03,542.68,69.89,0,0
2025-05-14T10:10:00Z,-63.16,-488.96,-20.55,0,4468.81,-1.8,231.57,0.25,42.72,2.24,132.36,351.04,1262.21,1855.13,22.43,1.02,0,333.53,NA,10.15,0.01,2.17,532.46,84.45,0,0
2025-05-14T10:15:00Z,-132.08,-491.24,-57.4,0,4493.57,-1.8,230.09,0.25,43.39,0.29,130.9,355.74,1356.54,1902.7,22.5,2.81,0,335.81,NA,10.12,0.01,2.2,529.18,71.31,0,0
2025-05-14T10:20:00Z,-178.79,-489.83,-53.55,0,4407.46,-1.8,229.15,0.25,42.83,0,130.04,361.91,1400.1,1950.27,22.57,2.59,0,329.12,NA,10.08,0.01,2.18,521.36,61.99,0,0
2025-05-14T10:25:00Z,-289.45,-489.51,-0.6,0,4412.92,-1.8,231.43,0.25,43.11,0,131.11,330.46,1406.79,1997.84,22.63,0.03,0,329.51,NA,10.15,0.01,2.19,527.76,70.89,0,0
2025-05-14T10:30:00Z,-201.5,-488.34,-34.95,0,4391.41,-1.8,232.05,0.25,43.08,0.21,130.83,313.03,1451,2045.41,22.7,1.69,0,327.97,NA,10.19,0.01,2.19,515.69,62,0,0
2025-05-14T10:35:00Z,-272.57,-488.25,0,30.85,4363.87,-2,230.43,0.25,41.1,0.16,130.57,299.94,1397.65,2072.14,22.72,0,1.41,325.99,NA,10.13,0.01,2.09,526.4,59.92,0,0
2025-05-14T10:40:00Z,-256.32,-488.8,0,58.6,4360.41,-1.9,231.71,0.25,39.92,0.35,131.63,291.19,1411.01,2098.87,22.73,0,2.67,325.74,NA,10.16,0.01,2.03,526.74,68.22,0,0
2025-05-14T10:45:00Z,-194.27,-490.62,0,49.85,4318.01,-1.9,231.52,0.25,40.01,0,131.77,284.89,1414.73,2125.6,22.75,0,2.31,322.34,NA,10.16,0.01,2.03,517.56,75.83,0,0
2025-05-14T10:50:00Z,-175.94,-488.83,-0.3,0,4299.57,-1.9,231.4,0.25,40.09,0.31,131.12,300.01,1447.5,2152.32,22.77,0.01,0,320.72,NA,10.17,0.01,2.04,503.44,60.88,0,0
2025-05-14T10:55:00Z,-149.62,-490.08,0,48.2,4245.41,-1.9,230.96,0.25,39.1,0,131.41,282.28,1436.72,2179.05,22.78,0,2.25,316.38,NA,10.15,0.01,1.99,505.3,75.83,0,0
2025-05-14T11:00:00Z,-108.27,-488.12,0,21,4287.95,-1.9,233.56,0.25,39.82,1.22,131.45,278.58,1417.3,2205.78,22.8,0,0.99,319.53,NA,10.24,0.01,2.02,500.65,84.45,0,0
2025-05-14T11:05:00Z,-159.45,-489.62,-20.5,0,4317.48,-1.9,229.65,0.25,38.99,0.02,130.97,284.95,1447.69,2208.35,22.85,0.99,0,321.78,NA,10.1,0.01,1.98,500.15,75.83,0,0
2025-05-14T11:10:00Z,-140.68,-488.33,0,2.75,4298.63,-1.9,232.25,0.25,39.78,0.23,131.04,277.69,1502.09,2210.92,22.9,0,0.13,320.26,NA,10.2,0.01,2.02,495.27,81.13,0,0
2025-05-14T11:15:00Z,-213.29,-488.22,0,68.9,4316.96,-2.1,229.71,0.25,39.61,0.61,130.87,284.57,1429.59,2213.48,22.95,0,3.21,321.75,NA,10.09,0.01,2.01,513.77,84.99,0,0
2025-05-14T11:20:00Z,-228.91,-491.98,0,66.5,4366.39,-2.1,228.03,0.25,39.36,0,130.85,282.56,1393.18,2216.05,23,0,3.11,325.31,NA,10.02,0.01,2,519.3,84.99,0,0
2025-05-14T11:25:00Z,-198.21,-487.95,0,62.15,4410.42,-2.2,231.65,0.25,39.27,0.1,130.75,262.54,1366.84,2218.62,23.05,0,2.91,328.49,NA,10.16,0.01,1.99,521.22,88.4,0,0
2025-05-14T11:30:00Z,-107.23,-489.75,-1.45,0,4427.74,-2.2,228.12,0.25,39.03,0,130.75,247.53,1389.58,2221.19,23.1,0.07,0,329.69,NA,10.05,0.01,1.98,507.19,87.73,0,0
2025-05-14T11:35:00Z,-194.17,-488.68,0,33.3,4472.2,-2.1,231.87,0.25,39.62,0,130.83,249.57,1357.96,2212.35,23.1,0,1.58,332.95,NA,10.18,0.01,2.01,521.63,95,0,0
2025-05-14T11:40:00Z,-164.69,-489.56,0,40.45,4420.49,-2.1,253.6,0.25,40.42,0,130.76,238.82,1415.87,2203.51,23.1,0,1.92,328.77,NA,10.96,0.01,2.05,515.13,95,0,0
2025-05-14T11:45:00Z,-158.32,-487.52,0,215.1,4476.7,-2.2,254.61,0.25,38.85,0.8,130.97,231.53,1437.38,2194.67,23.1,0,10.17,333.07,NA,11,0.01,1.97,540.92,93.83,0,0
2025-05-14T11:50:00Z,-169.55,-487.1,0,218.85,4553.86,-2.2,231.28,0.25,38.98,0.18,131.04,199.45,1366.33,2185.83,23.1,0,10.35,339.31,NA,10.17,0.01,1.98,554.54,87.73,0,0
2025-05-14T11:55:00Z,-172.33,-488.11,0,210.15,4549.82,-2.2,231.8,0.25,37.94,0,131.28,181.27,1342.46,2176.99,23.1,0,10.13,338.91,NA,10.19,0.01,1.93,557.14,85.09,0,0
2025-05-14T12:00:00Z,-166.69,-489.91,0,174.2,4560.38,0,231.09,0.25,13.76,0,130.68,175.96,1386.05,2168.15,23.1,0,8.35,339.66,NA,10.17,0.01,0.65,549.55,77.53,0,0
2025-05-14T12:05:00Z,-251.34,-490.15,0,192.5,4505.98,-2.2,230.05,0.25,38.06,0,130.44,162.94,1512.97,2186.22,23.13,0,9.13,335.76,NA,10.13,0.01,1.94,547.02,75.83,0,0
2025-05-14T12:10:00Z,-219.1,-486.39,0,154,4451.34,-2.2,231.46,0.25,38.7,0,131.27,147.57,1535.83,2204.29,23.17,0,7.63,331.49,NA,10.16,0.01,1.97,534.99,73.27,0,0
2025-05-14T12:15:00Z,-226.2,-487.22,0,229.95,4359.71,-2.2,232.01,0.25,36.16,0.21,131.2,139.7,1486.04,2222.35,23.2,0,11.64,324.55,NA,10.2,0.01,1.85,545.41,75.83,0,0
2025-05-14T12:20:00Z,-231.36,-489.47,0,225.5,4356.97,0,228.86,0.25,12.48,0.16,131.08,136.12,1471.03,2240.42,23.23,0,11.38,324.51,NA,10.07,0.01,0.59,544.99,75.83,0,0
2025-05-14T12:25:00Z,-283.01,-487.59,0,178.75,4368.08,-2.3,230.76,0.25,36.88,0,130.08,122.58,1581.32,2258.49,23.27,0,8.89,325.42,NA,10.16,0.01,1.89,534.46,60.88,0,0
2025-05-14T12:30:00Z,-379.07,-491.81,0,229,4335.6,-2.3,227.93,0.25,37.39,0,130,113.22,1624.21,2276.55,23.3,0,11.21,322.72,NA,10.04,0.01,1.91,543.06,58.81,0,0
2025-05-14T12:35:00Z,-381.37,-489.53,0,251.55,4309.41,-2.3,229.42,0.25,37.96,0,130.04,112.11,1570.01,2279.81,23.42,0,12.03,320.76,NA,10.09,0.01,1.93,548.49,52.3,0,0
